CD_MUNICIPIO,NM_MUNICIPIO,CD_CARGO,DS_CARGO,NR_VOTAVEL,NM_VOTAVEL,SQ_CANDIDATO,QT_VOTOS_TOTAL,QT_ZONAS_COM_VOTO,QT_SECOES_COM_VOTO,QT_LOCAIS_COM_VOTO
41238,BELO HORIZONTE,13,Vereador,13133,JUSCELIA OLIVEIRA PEREIRA DE SANTANNA,130002172489,1437,18,1038,334
41238,BELO HORIZONTE,13,Vereador,30444,ALEXANDRE RAIMUNDO BARROS LIMA,130001976047,1432,18,1181,353
41238,BELO HORIZONTE,13,Vereador,35007,SELMO EUSTAQUIO BARBOSA,130002146705,1420,18,349,108
41238,BELO HORIZONTE,13,Vereador,33678,LUCIO EUSTAQUIO DO NASCIMENTO,130002020909,1417,18,382,150
41238,BELO HORIZONTE,13,Vereador,22079,ROBERTA DE MACEDO GOMES GOMURY,130002172752,1414,18,1126,347
41238,BELO HORIZONTE,13,Vereador,11500,CARLOS EDUARDO SAMPAIO FONSECA,130001998148,1410,18,720,230
41238,BELO HORIZONTE,13,Vereador,22022,CAMILA CAMPOS CASTANHEIRA COELHO,130002384605,1409,18,1108,370
41238,BELO HORIZONTE,13,Vereador,22400,MARCUS VINICIUS POLICARPO SANTANA,130002172737,1401,18,1109,346
41238,BELO HORIZONTE,13,Vereador,15020,BERNARDO DE OLIVEIRA OTOCH CHAVES,130002033520,1394,18,1016,316
41238,BELO HORIZONTE,13,Vereador,22153,ANDERSON DOS SANTOS FERNANDES,130002172715,1353,18,1026,329
41238,BELO HORIZONTE,13,Vereador,22122,TIAGO LISBOA DE OLIVEIRA,130002172756,1345,18,899,300
41238,BELO HORIZONTE,13,Vereador,35444,MARCOS AURELIO DA SILVA,130002146690,1338,18,378,165
41238,BELO HORIZONTE,13,Vereador,11100,JOÃO OSCAR DE SOUZA COSTA,130001998151,1328,18,693,212
41238,BELO HORIZONTE,13,Vereador,36000,MARCELO EMILIANO JUNIO VELOSO,130002053280,1323,18,477,202
41238,BELO HORIZONTE,13,Vereador,55193,ADRIANA RODRIGUES DE SOUZA,130001997304,1308,18,1046,348
41238,BELO HORIZONTE,13,Vereador,22789,ANDRÉ CARLOS FERNANDES,130002380309,1307,18,961,296
41238,BELO HORIZONTE,13,Vereador,36036,AUGUSTO CÉSAR SILVA,130002053285,1307,18,814,267
41238,BELO HORIZONTE,13,Vereador,70500,JAIR GREGÓRIO DE SOUZA,130002053464,1297,18,953,290
41238,BELO HORIZONTE,13,Vereador,25123,MARCOS MARTINS NAVES,130001902234,1297,18,693,245
41238,BELO HORIZONTE,13,Vereador,25678,ALINE RISI DOS SANTOS,130001902260,1282,18,1047,349
41238,BELO HORIZONTE,13,Vereador,23444,PAULO CEZAR DOS SANTOS,130001975812,1278,18,500,192
41238,BELO HORIZONTE,13,Vereador,25345,CELSO RAFAEL DE OLIVEIRA,130001902261,1274,18,950,311
41238,BELO HORIZONTE,13,Vereador,27031,FABRICIO RAFAEL BARBOSA,130002069833,1269,17,203,88
41238,BELO HORIZONTE,13,Vereador,36593,JANIO PAULO DA SILVA,130002053294,1263,18,660,254
41238,BELO HORIZONTE,13,Vereador,77333,EDNALDO TEIXEIRA DUARTE,130002033657,1258,18,543,202
41238,BELO HORIZONTE,13,Vereador,11678,GLEISSON RODRIGUES BATISTA,130001998128,1256,17,286,109
41238,BELO HORIZONTE,13,Vereador,33503,GIOVANI GOMES DE MATOS,130002020906,1225,18,402,167
41238,BELO HORIZONTE,13,Vereador,25130,MARCO LUCCHESE,130001902255,1220,18,857,278
41238,BELO HORIZONTE,13,Vereador,55551,MÁRCIO RODRIGUES CORDEIRO,130001997324,1219,18,273,146
41238,BELO HORIZONTE,13,Vereador,44888,ALEXANDRE BATISTA,130002033368,1218,18,328,128
41238,BELO HORIZONTE,13,Vereador,36636,JOSE ALARICO ELIAS GONÇALVES,130002053293,1203,18,648,193
41238,BELO HORIZONTE,13,Vereador,11011,ROBERTO JUCELI WEBER,130001998131,1202,18,1007,360
41238,BELO HORIZONTE,13,Vereador,11555,ANGELA CRISTINA SILVA SOUZA,130001998129,1181,18,386,154
41238,BELO HORIZONTE,13,Vereador,44031,CLOVES FURTADO APARECIDO,130002033350,1174,18,339,150
41238,BELO HORIZONTE,13,Vereador,35193,JADER SILVESTRE ROSA,130002146678,1165,18,556,203
41238,BELO HORIZONTE,13,Vereador,30700,MAICON GUSTAVO ANTERO BRUGNARA,130001976033,1165,18,477,159
41238,BELO HORIZONTE,13,Vereador,11123,JOÃO FLÁVIO COSTA ROMANELLI,130001998142,1161,18,877,294
41238,BELO HORIZONTE,13,Vereador,13400,DIMAS ANTÔNIO DE SOUZA,130002172498,1146,18,893,311
41238,BELO HORIZONTE,13,Vereador,11020,SERGIO SILVA BALBINO,130001998169,1135,18,488,200
41238,BELO HORIZONTE,13,Vereador,11015,MARCELO SANTOS DA CRUZ,130001998144,1133,18,448,165
41238,BELO HORIZONTE,13,Vereador,13040,JOAO BOSCO RODRIGUES,130002172500,1130,17,638,185
41238,BELO HORIZONTE,13,Vereador,13031,JOÃO BATISTA MENDES FILHO,130002172494,1122,18,929,323
41238,BELO HORIZONTE,13,Vereador,22800,DÉCIO CHAMI,130002172740,1121,18,770,256
41238,BELO HORIZONTE,13,Vereador,13500,ELSON GOMES SANTANA,130002172484,1112,18,471,201
41238,BELO HORIZONTE,13,Vereador,13700,FABRICIO DO CARMO SILVA,130002172509,1108,18,452,183
41238,BELO HORIZONTE,13,Vereador,35777,ALEXANDRE NASCIMENTO DA SILVA,130002146716,1098,18,486,216
41238,BELO HORIZONTE,13,Vereador,22007,ROSIMEIRE PINTO TRINDADE,130002172749,1084,18,618,251
