CD_MUNICIPIO,NM_MUNICIPIO,CD_CARGO,DS_CARGO,NR_VOTAVEL,NM_VOTAVEL,SQ_CANDIDATO,QT_VOTOS_TOTAL,QT_ZONAS_COM_VOTO,QT_SECOES_COM_VOTO,QT_LOCAIS_COM_VOTO
41335,BETIM,13,Vereador,12311,DIMAS PEREIRA DE AMORIM,130002212692,604,2,244,65
41335,BETIM,13,Vereador,22789,HERIK SANTOS CANDIDO,130001921671,577,2,118,47
41335,BETIM,13,Vereador,40777,PEDRO PAULO DE SOUSA,130001905683,572,2,248,67
41335,BETIM,13,Vereador,27603,EDERALDO TERRA GONZAGA,130001921732,569,2,123,45
41335,BETIM,13,Vereador,15500,GESSI CAMPOS DE SOUZA,130001905760,556,2,248,73
41335,BETIM,11,Prefeito,21,JOSÉ AUGUSTO BERNARDES,130002367397,554,2,391,94
41335,BETIM,13,Vereador,12369,HUGO LEONARDO FRANÇA MARQUES,130002212688,544,2,57,23
41335,BETIM,13,Vereador,10300,ALESSANDRA ALVES DE OLIVEIRA,130001905795,542,2,313,70
41335,BETIM,13,Vereador,10333,MARIA APARECIDA DE ALMEIDA SOUSA,130001905809,527,2,207,59
41335,BETIM,13,Vereador,10830,ATILA JOSE MIRANDA DINIZ,130001905797,520,2,111,43
41335,BETIM,13,Vereador,22456,MEIRILANE RANGEL DE SOUZA ANDRADE,130001921669,516,2,317,68
41335,BETIM,13,Vereador,13000,GÊNESIS TEODORO DUARTE,130001921638,504,2,279,85
41335,BETIM,13,Vereador,33190,GLEISON ARRUDA DE OLIVEIRA,130002031992,501,2,221,67
41335,BETIM,13,Vereador,40234,CÉLIA MARIA PINTO,130001905666,499,2,132,52
41335,BETIM,13,Vereador,15123,MARCIONE PEREIRA DE JESUS,130001905750,495,2,151,55
41335,BETIM,13,Vereador,77500,ADILSON BATISTA DE OLIVEIRA,130001885073,493,2,103,31
41335,BETIM,13,Vereador,12345,FÁBIO DE FREITAS GUIMARÃES,130002212676,489,2,326,83
41335,BETIM,13,Vereador,27627,RAIMUNDO ANTONIO JOSE SALOMAO,130001921719,479,2,275,78
41335,BETIM,13,Vereador,33777,ELIANO SOARES PEREIRA,130002031981,475,2,209,66
41335,BETIM,13,Vereador,23333,PETERSON HENRIQUE DOS SANTOS,130001893865,474,2,230,60
41335,BETIM,13,Vereador,43777,CRISTIAN SOUZA LARA,130001921626,428,2,304,77
41335,BETIM,13,Vereador,30222,MARCELO ANTÔNIO OLIVEIRA RAMOS,130002212549,427,2,277,72
41335,BETIM,13,Vereador,33900,ANNA KARINA MACHADO MOREIRA,130002031990,413,2,251,63
41335,BETIM,13,Vereador,27190,ERLEI GONCALVES AMARAL,130001921717,411,2,280,74
41335,BETIM,13,Vereador,50777,WANDERLEY RUAN GOMES DEBIAN,130002369390,410,2,284,74
41335,BETIM,13,Vereador,10789,CHARLES RODRIGUES CHAVES,130001905810,377,2,40,12
41335,BETIM,13,Vereador,70700,AMILTON DO NASCIMENTO,130001894755,373,2,219,58
41335,BETIM,13,Vereador,15111,LOURIVAN LOPES MIRANDA,130001905762,366,2,254,69
41335,BETIM,13,Vereador,27123,JAIME EUSTAQUIO DE PAULA,130001921725,353,2,227,63
41335,BETIM,13,Vereador,65100,BARBARA RAVENA MARTINIANO DE ASSIS,130001921629,340,2,239,70
41335,BETIM,13,Vereador,50050,CELIA MARIA DA COSTA,130002369387,328,2,212,71
41335,BETIM,13,Vereador,10244,JEFERSSON CAMILO PEREIRA DA SILVA,130001905815,328,2,237,71
41335,BETIM,13,Vereador,33333,GERALDO ROBERTO COUTO,130002031975,310,2,240,70
41335,BETIM,13,Vereador,70147,PEDRO ALVES PEREIRA,130001894756,306,2,106,47
41335,BETIM,13,Vereador,13456,BÁRBARA CERQUEIRA E SOUZA MAIA,130001921645,301,2,231,72
41335,BETIM,13,Vereador,12043,MARCOS SIQUEIRA ALVARENGA,130002212689,296,2,194,68
41335,BETIM,13,Vereador,27888,GERALDO JOSE DOS SANTOS,130001921728,295,2,192,55
41335,BETIM,13,Vereador,45123,SILVANA MIRIAM DOS REIS,130001893879,282,2,202,65
41335,BETIM,13,Vereador,77200,ATAIDE AVELINO COSTA JUNIOR,130001885066,280,2,93,32
41335,BETIM,13,Vereador,44122,SHIRLEI GOMES DE MIRANDA GONCALVES,130001885056,278,2,196,62
41335,BETIM,13,Vereador,77770,EDSON JOSE PINTO,130001885075,276,2,158,53
41335,BETIM,13,Vereador,11070,LIVIA MARIA CORDEIRO CORTES,130001905602,276,2,187,50
41335,BETIM,13,Vereador,27027,MARIZA VIEIRA DOS SANTOS,130001921718,274,2,128,53
41335,BETIM,13,Vereador,77555,ELIETE PEREIRA DOS SANTOS,130001885067,255,2,193,63
41335,BETIM,13,Vereador,15222,SANTA RODRIGUES LIMA,130001905763,249,2,99,39
41335,BETIM,13,Vereador,65830,VANDECIR BATISTA LEANDRO DOS SANTOS,130001921631,247,2,128,52
41335,BETIM,13,Vereador,40500,DIANA RODRIGUES PEREIRA DE SÁ,130001905670,240,2,90,33
41335,BETIM,13,Vereador,30007,EDUARDO PEREIRA MARTINS,130002212556,240,2,168,68
41335,BETIM,13,Vereador,27180,ROSIMAR FERREIRA DE SOUZA,130001921735,238,2,107,38
41335,BETIM,13,Vereador,44555,JEANE RODRIGUES PINTO,130001885059,227,2,110,38
41335,BETIM,13,Vereador,44111,ANTONIO JOAO ARTHUSO LIMA,130001885052,220,2,149,57
41335,BETIM,13,Vereador,36123,SUDEMBERG DE OLIVEIRA ALVES,130002212603,216,2,96,37
41335,BETIM,13,Vereador,10000,RAMON JUNIOR DA SILVA LOPES,130001905798,215,2,43,24
41335,BETIM,13,Vereador,44844,ADENIANE SILVA COSTA DE SOUSA,130001885049,214,2,171,59
41335,BETIM,13,Vereador,33456,ANDRÉ MESSIAS SILVA LISBOA,130002031973,213,2,174,65
41335,BETIM,13,Vereador,40132,REINALDO JUNIO DE SOUZA SÁ,130001905677,211,2,123,45
41335,BETIM,13,Vereador,22321,CARLOS VINICIUS BARBOSA,130001921663,211,2,86,33
41335,BETIM,13,Vereador,36000,OSMAR PINTO FIUZA FILHO,130002212604,211,2,74,33
41335,BETIM,13,Vereador,22024,SERGIO MARCOS APARECIDO TEIXEIRA,130002031936,193,2,128,52
41335,BETIM,13,Vereador,18754,MARCOS GERALDO SOARES DA SILVA,130002369396,192,2,87,36
41335,BETIM,13,Vereador,10580,FERNANDO JOSÉ DO NASCIMENTO MOREIRA,130001905806,188,2,110,37
41335,BETIM,13,Vereador,30123,ROGERIO PEREIRA MOREIRA FILHO,130002212557,181,2,145,48
41335,BETIM,13,Vereador,36007,JOVETE ALVES DE SOUZA,130002212599,177,2,64,20
41335,BETIM,13,Vereador,43000,ALISSON SOARES DE SOUZA,130001921627,177,2,103,52
41335,BETIM,13,Vereador,70127,WANER COSTA ALVES,130001894762,173,2,75,31
41335,BETIM,13,Vereador,77077,WANDERLEY CELESTINO DOS SANTOS,130001885086,171,2,116,40
41335,BETIM,13,Vereador,13123,CLAILTON SILVA SANTOS,130001921642,167,2,61,32
41335,BETIM,13,Vereador,15789,JOSE RENATO DOS SANTOS,130001905741,167,2,125,40
41335,BETIM,13,Vereador,13888,JUCELMA MARIA DE JESUS,130001921646,167,2,145,52
41335,BETIM,13,Vereador,43123,MARIA DE LURDES OLIVEIRA,130001921641,166,2,132,51
41335,BETIM,13,Vereador,33121,HELITON MARTINS DA SILVA,130002031988,165,2,138,58
41335,BETIM,13,Vereador,70889,ROSELY BARBOSA DA SILVA SILVEIRA,130001894764,165,2,59,17
41335,BETIM,13,Vereador,70678,JOSÉ MANOEL DA SILVA,130001894743,163,2,106,41
41335,BETIM,13,Vereador,70212,MARINHO COSTA DOS SANTOS,130001894746,161,2,48,15
41335,BETIM,13,Vereador,10321,VALERIA DOMINGUES OLIVEIRA SANTOS,130001905802,160,2,73,24
41335,BETIM,13,Vereador,22444,JOSILENE SIMAO VAZ,130001921682,157,2,112,41
41335,BETIM,13,Vereador,70456,ANASTACIO SOUTO BESSA,130001894745,157,2,119,55
41335,BETIM,13,Vereador,77369,LUCILENE VAZ TEOTONIO CAROLINO,130001885070,154,2,99,43
41335,BETIM,13,Vereador,77333,REGIANE APARECIDA DE SOUZA,130001885069,152,2,100,41
41335,BETIM,13,Vereador,22233,LUIS EUSTAQUIO FERREIRA,130001921680,151,2,55,22
41335,BETIM,13,Vereador,36373,BRUNO FONSECA VIANA,130002212605,149,2,54,27
41335,BETIM,13,Vereador,23420,GLEICE KENIA ROSA PEIXOTO,130001893870,149,2,82,34
41335,BETIM,13,Vereador,10111,SONIA APARECIDA SILVA DOS SANTOS,130001905803,145,2,75,34
41335,BETIM,13,Vereador,40258,EUDES FERREIRA PINTO,130001905682,145,2,121,47
41335,BETIM,13,Vereador,40124,FABRICIO NATALINO DE BRITO,130001905674,143,2,93,43
41335,BETIM,13,Vereador,43188,MARCINEA APARECIDA GANDRA,130001921649,143,2,101,42
41335,BETIM,13,Vereador,22422,MARILEIDE SANTOS RESENDE,130001921683,139,2,77,27
41335,BETIM,13,Vereador,40444,JOSÉ DO NASCIMENTO ELIAS,130001905685,138,2,115,35
41335,BETIM,13,Vereador,27012,JACKSON XAVIER DA SILVA,130001921723,135,2,98,41
41335,BETIM,13,Vereador,22022,GIULIANO SOARES,130001921679,132,2,98,44
41335,BETIM,13,Vereador,77001,JOSE MARTINS FERREIRA,130001885072,131,2,103,40
41335,BETIM,13,Vereador,27700,GERALDO LUIZ DE SALES,130001921729,130,2,107,48
