CD_SETOR,bairro,situacao,distrito,fonte_nome
310670505030263,Vargem das Flores / C. H. Jalila C. Pedrosa,Urbana,Betim,IBGE
310670505030264,Jardim Brasília,Urbana,Betim,IBGE
310670505030265,Jardim Brasília,Urbana,Betim,IBGE
310670505030266,Duque de Caxias,Urbana,Betim,IBGE
310670505030267,Duque de Caxias,Urbana,Betim,IBGE
310670505030268,C. H. Bueno Franco,Urbana,Betim,IBGE
310670505040001,Guanabara,Urbana,Betim,IBGE
310670505040002,Campos Elíseos,Urbana,Betim,IBGE
310670505040003,Guanabara,Urbana,Betim,IBGE
310670505040004,Campos Elíseos,Urbana,Betim,IBGE
310670505040005,Campos Elíseos,Urbana,Betim,IBGE
310670505040006,Campos Elíseos,Urbana,Betim,IBGE
310670505040011,Presidente Kennedy,Urbana,Betim,IBGE
310670505040012,Guanabara,Urbana,Betim,IBGE
310670505040013,Santa Cruz,Urbana,Betim,IBGE
310670505040014,Santa Cruz,Urbana,Betim,IBGE
310670505040015,Santa Cruz,Urbana,Betim,IBGE
310670505040017,Santa Cruz,Urbana,Betim,IBGE
310670505040018,Santa Cruz,Urbana,Betim,IBGE
310670505040019,Santa Cruz,Urbana,Betim,IBGE
310670505040020,Paulo Camilo,Urbana,Betim,IBGE
310670505040021,Paulo Camilo,Urbana,Betim,IBGE
310670505040022,Guanabara,Urbana,Betim,IBGE
310670505040024,Guanabara,Urbana,Betim,IBGE
310670505040025,Campos Elíseos,Urbana,Betim,IBGE
310670505040026,Paulo Camilo,Urbana,Betim,IBGE
310670505040029,Paulo Camilo,Urbana,Betim,IBGE
310670505040035,D. I. Jardim Piemonte / Sul,Urbana,Betim,IBGE
310670505040038,Guanabara,Urbana,Betim,IBGE
310670505040040,Vila Verde,Urbana,Betim,IBGE
310670505040041,C. H. José Gomes de Castro,Urbana,Betim,IBGE
310670505040042,Presidente Kennedy,Urbana,Betim,IBGE
310670505040043,Campos Elíseos,Urbana,Betim,IBGE
310670505040046,Presidente Kennedy,Urbana,Betim,IBGE
310670505040047,Presidente Kennedy,Urbana,Betim,IBGE
310670505040049,Guanabara,Urbana,Betim,IBGE
310670505040050,Guanabara,Urbana,Betim,IBGE
310670505040051,Presidente Kennedy,Urbana,Betim,IBGE
310670505040052,Santa Cruz,Urbana,Betim,IBGE
310670505040054,Santa Cruz,Urbana,Betim,IBGE
310670505040055,Guanabara,Urbana,Betim,IBGE
310670505040056,D. I. Paulo Camilo / Sul,Urbana,Betim,IBGE
310670505040057,D. I. Paulo Camilo / Sul,Urbana,Betim,IBGE
310670505040058,Campos Elíseos,Urbana,Betim,IBGE
310670505040060,Paulo Camilo,Urbana,Betim,IBGE
310670505040061,Paulo Camilo,Urbana,Betim,IBGE
310670505040063,Guanabara,Urbana,Betim,IBGE
310670505040076,Vila Verde,Urbana,Betim,IBGE
310670505040078,Presidente Kennedy,Urbana,Betim,IBGE
310670505040079,Santa Cruz,Urbana,Betim,IBGE
310670505040080,Santa Cruz,Urbana,Betim,IBGE
310670505040081,Paulo Camilo,Urbana,Betim,IBGE
310670505040082,Paulo Camilo,Urbana,Betim,IBGE
310670505040083,Paulo Camilo,Urbana,Betim,IBGE
310670505040084,Guanabara,Urbana,Betim,IBGE
310670505040085,Guanabara,Urbana,Betim,IBGE
310670505040086,Paulo Camilo,Urbana,Betim,IBGE
310670505040087,Paulo Camilo,Urbana,Betim,IBGE
310670505040088,Vila Verde,Urbana,Betim,IBGE
310670505040089,Vila Verde,Urbana,Betim,IBGE
310670505040090,C. H. José Gomes de Castro,Urbana,Betim,IBGE
310670505040091,Cruzeiro,Urbana,Betim,IBGE
310670505040092,Cruzeiro,Urbana,Betim,IBGE
310670505040093,São João,Urbana,Betim,IBGE
310670505040094,Santa Cruz,Urbana,Betim,IBGE
310670505040095,Guanabara,Urbana,Betim,IBGE
310670505040096,Guanabara,Urbana,Betim,IBGE
310670505040097,Guanabara,Urbana,Betim,IBGE
310670505040099,Guanabara,Urbana,Betim,IBGE
310670505040101,Cruzeiro,Urbana,Betim,IBGE
310670505040103,Presidente Kennedy,Urbana,Betim,IBGE
310670505040104,Campos Elíseos,Urbana,Betim,IBGE
310670505040106,Guanabara,Urbana,Betim,IBGE
310670505040107,Guanabara,Urbana,Betim,IBGE
310670505040109,Campos Elíseos,Urbana,Betim,IBGE
310670505040110,Cruzeiro,Urbana,Betim,IBGE
310670505040111,Cruzeiro,Urbana,Betim,IBGE
310670505040112,Presidente Kennedy,Urbana,Betim,IBGE
310670505040113,Presidente Kennedy,Urbana,Betim,IBGE
310670505040114,Cruzeiro,Urbana,Betim,IBGE
310670505040115,Guanabara,Urbana,Betim,IBGE
310670505040116,D. I. Paulo Camilo / Sul,Urbana,Betim,IBGE
310670505040117,D. I. Paulo Camilo / Sul,Urbana,Betim,IBGE
310670505050001,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050002,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050003,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050004,Parque das Acácias,Urbana,Betim,IBGE
310670505050005,São Cristóvão,Urbana,Betim,IBGE
310670505050006,São Cristóvão,Urbana,Betim,IBGE
310670505050007,Laranjeiras,Urbana,Betim,IBGE
310670505050008,Laranjeiras,Urbana,Betim,IBGE
310670505050009,Laranjeiras,Urbana,Betim,IBGE
310670505050014,Amarante,Urbana,Betim,IBGE
310670505050017,São Luiz,Urbana,Betim,IBGE
310670505050018,São Cristóvão,Urbana,Betim,IBGE
310670505050019,Laranjeiras,Urbana,Betim,IBGE
310670505050021,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050023,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050027,São Luiz,Urbana,Betim,IBGE
310670505050028,São Luiz,Urbana,Betim,IBGE
310670505050029,São Luiz,Urbana,Betim,IBGE
310670505050030,São Luiz,Urbana,Betim,IBGE
310670505050031,São Luiz,Urbana,Betim,IBGE
310670505050032,São Caetano,Urbana,Betim,IBGE
310670505050033,São Caetano,Urbana,Betim,IBGE
310670505050034,São Caetano,Urbana,Betim,IBGE
310670505050035,São Caetano,Urbana,Betim,IBGE
310670505050036,São Caetano,Urbana,Betim,IBGE
310670505050038,São Caetano,Urbana,Betim,IBGE
310670505050039,São Caetano,Urbana,Betim,IBGE
310670505050040,São Caetano,Urbana,Betim,IBGE
310670505050041,Vila Universal,Urbana,Betim,IBGE
310670505050042,Vila Universal,Urbana,Betim,IBGE
310670505050043,Vila Universal,Urbana,Betim,IBGE
310670505050044,Granja Verde,Urbana,Betim,IBGE
310670505050045,Granja Verde,Urbana,Betim,IBGE
310670505050046,Granja Verde,Urbana,Betim,IBGE
310670505050047,Capelinha,Urbana,Betim,IBGE
310670505050048,Capelinha,Urbana,Betim,IBGE
310670505050049,Capelinha,Urbana,Betim,IBGE
310670505050051,Vila Universal,Urbana,Betim,IBGE
310670505050054,Capelinha,Urbana,Betim,IBGE
310670505050055,Imbiruçu,Urbana,Betim,IBGE
310670505050056,Imbiruçu,Urbana,Betim,IBGE
310670505050057,Imbiruçu,Urbana,Betim,IBGE
310670505050058,Imbiruçu,Urbana,Betim,IBGE
310670505050059,Imbiruçu,Urbana,Betim,IBGE
310670505050060,Imbiruçu,Urbana,Betim,IBGE
310670505050061,Imbiruçu,Urbana,Betim,IBGE
310670505050062,Imbiruçu,Urbana,Betim,IBGE
310670505050063,Imbiruçu,Urbana,Betim,IBGE
310670505050064,Imbiruçu,Urbana,Betim,IBGE
310670505050066,Imbiruçu,Urbana,Betim,IBGE
310670505050067,Laranjeiras,Urbana,Betim,IBGE
310670505050068,Laranjeiras,Urbana,Betim,IBGE
310670505050069,Laranjeiras,Urbana,Betim,IBGE
310670505050070,Laranjeiras,Urbana,Betim,IBGE
310670505050072,Nova Baden,Urbana,Betim,IBGE
310670505050073,Nova Baden,Urbana,Betim,IBGE
310670505050074,Capelinha,Urbana,Betim,IBGE
310670505050076,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050079,São Luiz,Urbana,Betim,IBGE
310670505050080,São Caetano,Urbana,Betim,IBGE
310670505050081,São Cristóvão,Urbana,Betim,IBGE
310670505050083,Imbiruçu,Urbana,Betim,IBGE
310670505050084,São Cristóvão,Urbana,Betim,IBGE
310670505050085,Imbiruçu,Urbana,Betim,IBGE
310670505050086,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050087,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050088,São Cristóvão,Urbana,Betim,IBGE
310670505050089,Vila Universal,Urbana,Betim,IBGE
310670505050090,Granja Verde,Urbana,Betim,IBGE
310670505050091,Capelinha,Urbana,Betim,IBGE
310670505050092,Capelinha,Urbana,Betim,IBGE
310670505050093,São Caetano,Urbana,Betim,IBGE
310670505050094,Vila Universal,Urbana,Betim,IBGE
310670505050095,São Caetano,Urbana,Betim,IBGE
310670505050096,Imbiruçu,Urbana,Betim,IBGE
310670505050097,Imbiruçu,Urbana,Betim,IBGE
310670505050100,São Caetano,Urbana,Betim,IBGE
310670505050101,Laranjeiras,Urbana,Betim,IBGE
310670505050103,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050104,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050105,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050106,Parque das Acácias,Urbana,Betim,IBGE
310670505050107,Laranjeiras,Urbana,Betim,IBGE
310670505050108,Laranjeiras,Urbana,Betim,IBGE
310670505050109,Laranjeiras,Urbana,Betim,IBGE
310670505050110,Laranjeiras,Urbana,Betim,IBGE
310670505050111,Laranjeiras,Urbana,Betim,IBGE
310670505050112,Laranjeiras,Urbana,Betim,IBGE
310670505050113,Laranjeiras,Urbana,Betim,IBGE
310670505050114,Laranjeiras,Urbana,Betim,IBGE
310670505050115,Laranjeiras,Urbana,Betim,IBGE
310670505050116,Laranjeiras,Urbana,Betim,IBGE
310670505050117,Laranjeiras,Urbana,Betim,IBGE
310670505050118,Laranjeiras,Urbana,Betim,IBGE
310670505050119,Laranjeiras,Urbana,Betim,IBGE
310670505050120,Laranjeiras,Urbana,Betim,IBGE
310670505050121,Laranjeiras,Urbana,Betim,IBGE
310670505050122,Laranjeiras,Urbana,Betim,IBGE
310670505050123,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050124,Amarante,Urbana,Betim,IBGE
310670505050125,Amarante,Urbana,Betim,IBGE
310670505050126,Amarante,Urbana,Betim,IBGE
310670505050127,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050128,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050129,São Luiz,Urbana,Betim,IBGE
310670505050130,São Luiz,Urbana,Betim,IBGE
310670505050131,São Luiz,Urbana,Betim,IBGE
310670505050132,São Luiz,Urbana,Betim,IBGE
310670505050133,Vila Universal,Urbana,Betim,IBGE
310670505050134,Capelinha,Urbana,Betim,IBGE
310670505050135,Capelinha,Urbana,Betim,IBGE
310670505050136,Granja Verde,Urbana,Betim,IBGE
310670505050137,Granja Verde,Urbana,Betim,IBGE
310670505050138,Granja Verde,Urbana,Betim,IBGE
310670505050139,Granja Verde,Urbana,Betim,IBGE
310670505050140,Nova Baden,Urbana,Betim,IBGE
310670505050141,Capelinha,Urbana,Betim,IBGE
310670505050142,São Luiz,Urbana,Betim,IBGE
310670505050143,São Cristóvão,Urbana,Betim,IBGE
310670505050144,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050145,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050146,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050147,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050148,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050149,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050150,Laranjeiras,Urbana,Betim,IBGE
310670505050151,Laranjeiras,Urbana,Betim,IBGE
310670505050152,Laranjeiras,Urbana,Betim,IBGE
310670505050153,Laranjeiras,Urbana,Betim,IBGE
310670505050154,Laranjeiras,Urbana,Betim,IBGE
310670505050155,Laranjeiras,Urbana,Betim,IBGE
310670505050156,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050157,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050158,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050159,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050160,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050161,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050162,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050163,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050164,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050165,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050166,São Caetano,Urbana,Betim,IBGE
310670505050167,São Caetano,Urbana,Betim,IBGE
310670505050168,Capelinha,Urbana,Betim,IBGE
310670505050169,Capelinha,Urbana,Betim,IBGE
310670505050170,Capelinha,Urbana,Betim,IBGE
310670505050171,Capelinha,Urbana,Betim,IBGE
310670505050172,Imbiruçu,Urbana,Betim,IBGE
310670505050173,Imbiruçu,Urbana,Betim,IBGE
310670505050174,Nova Baden,Urbana,Betim,IBGE
310670505050175,Nova Baden,Urbana,Betim,IBGE
310670505050176,Parque das Acácias,Urbana,Betim,IBGE
310670505050177,Parque das Acácias,Urbana,Betim,IBGE
310670505050178,Parque das Acácias,Urbana,Betim,IBGE
310670505050179,Parque das Acácias,Urbana,Betim,IBGE
310670505050180,Parque das Acácias,Urbana,Betim,IBGE
310670505050181,Parque das Acácias,Urbana,Betim,IBGE
310670505050182,Parque das Acácias,Urbana,Betim,IBGE
310670505050183,Nova Baden,Urbana,Betim,IBGE
310670505050184,Nova Baden,Urbana,Betim,IBGE
310670505050185,Granja Verde,Urbana,Betim,IBGE
310670505050186,Granja Verde,Urbana,Betim,IBGE
310670505050187,Amarante,Urbana,Betim,IBGE
310670505050188,Amarante,Urbana,Betim,IBGE
310670505050189,Vila Cristina / C.H. Celso A. Pedra,Urbana,Betim,IBGE
310670505050190,São Caetano,Urbana,Betim,IBGE
310670505060001,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060003,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060005,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060006,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060007,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060009,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060010,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060011,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060012,Santo Antônio,Urbana,Betim,IBGE
310670505060014,Santo Antônio,Urbana,Betim,IBGE
310670505060015,Santo Antônio,Urbana,Betim,IBGE
310670505060016,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060017,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060018,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060019,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060020,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060021,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060022,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060023,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060024,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060025,D. I. Paulo Camilo / Norte,Urbana,Betim,IBGE
310670505060028,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060029,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060030,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060031,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060032,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060033,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060035,Amazonas,Urbana,Betim,IBGE
310670505060037,Alvorada,Urbana,Betim,IBGE
310670505060040,Amazonas,Urbana,Betim,IBGE
310670505060041,Vila Boa Esperança,Urbana,Betim,IBGE
310670505060043,Santo Antônio,Urbana,Betim,IBGE
310670505060044,Santo Antônio,Urbana,Betim,IBGE
310670505060046,D. I. Jardim Piemonte / Norte,Urbana,Betim,IBGE
310670505060047,D. I. Jardim Piemonte / Norte,Urbana,Betim,IBGE
310670505060048,Capelinha,Urbana,Betim,vizinho
310670505060049,Renascer,Urbana,Betim,vizinho
310670505060050,Santo Antônio,Urbana,Betim,IBGE
310670505060051,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060052,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060053,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060054,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060055,Amazonas,Urbana,Betim,IBGE
310670505060056,Amazonas,Urbana,Betim,IBGE
310670505060057,Alvorada,Urbana,Betim,IBGE
310670505060062,Renascer,Urbana,Betim,IBGE
310670505060064,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060065,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060066,Amazonas,Urbana,Betim,IBGE
310670505060067,Renascer,Urbana,Betim,IBGE
310670505060068,Renascer,Urbana,Betim,IBGE
310670505060069,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060070,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060071,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060072,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060073,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060074,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060075,Santo Antônio,Urbana,Betim,IBGE
310670505060076,Santo Antônio,Urbana,Betim,IBGE
310670505060077,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060078,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060079,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060080,Jardim Terezópolis,Urbana,Betim,IBGE
310670505060081,Amazonas,Urbana,Betim,IBGE
310670505060082,Amazonas,Urbana,Betim,IBGE
310670505060083,Amazonas,Urbana,Betim,IBGE
310670505060084,Amazonas,Urbana,Betim,IBGE
310670505060085,Alvorada,Urbana,Betim,IBGE
310670505060086,Alvorada,Urbana,Betim,IBGE
310670505060087,Vila Boa Esperança,Urbana,Betim,IBGE
310670505060088,Vila Boa Esperança,Urbana,Betim,IBGE
310670505060089,Riacho III,Urbana,Betim,IBGE
310670505060090,Riacho III,Urbana,Betim,IBGE
310670505060091,Riacho III,Urbana,Betim,IBGE
310670505060092,Riacho III,Urbana,Betim,IBGE
310670505060093,Riacho III,Urbana,Betim,IBGE
310670505060094,Santo Antônio,Urbana,Betim,IBGE
310670505060096,Santo Antônio,Urbana,Betim,IBGE
310670505060097,Santo Antônio,Urbana,Betim,IBGE
310670505070001,Citrolândia,Urbana,Betim,IBGE
310670505070002,Citrolândia,Urbana,Betim,IBGE
310670505070003,Citrolândia,Urbana,Betim,IBGE
310670505070004,Citrolândia,Urbana,Betim,IBGE
310670505070005,Citrolândia,Urbana,Betim,IBGE
310670505070006,Citrolândia,Urbana,Betim,IBGE
310670505070008,Citrolândia,Urbana,Betim,IBGE
310670505070009,Paquetá,Urbana,Betim,IBGE
310670505070010,São Jorge,Urbana,Betim,IBGE
310670505070011,São Salvador,Urbana,Betim,IBGE
310670505070012,São Salvador,Urbana,Betim,IBGE
310670505070013,São Salvador,Urbana,Betim,IBGE
310670505070014,Citrolândia,Urbana,Betim,IBGE
310670505070015,Citrolândia,Urbana,Betim,IBGE
310670505070016,Santa Izabel,Urbana,Betim,IBGE
310670505070019,Citrolândia,Urbana,Betim,IBGE
310670505070023,Aroeiras,Urbana,Betim,IBGE
310670505070024,Parque Ipiranga,Urbana,Betim,IBGE
310670505070027,São Marcos,Urbana,Betim,IBGE
310670505070028,São Salvador,Urbana,Betim,IBGE
310670505070029,Paquetá,Urbana,Betim,IBGE
310670505070030,São Jorge,Urbana,Betim,IBGE
310670505070031,São Salvador,Urbana,Betim,IBGE
310670505070032,Citrolândia,Urbana,Betim,IBGE
310670505070033,Citrolândia,Urbana,Betim,IBGE
310670505070034,Citrolândia,Urbana,Betim,IBGE
310670505070035,Santa Izabel,Urbana,Betim,IBGE
310670505070041,São Salvador,Urbana,Betim,IBGE
310670505070046,C. H. Dicalino Cabral,Urbana,Betim,IBGE
310670505070048,Santa Izabel,Urbana,Betim,IBGE
310670505070049,Parque Ipiranga,Urbana,Betim,IBGE
310670505070051,Citrolândia,Urbana,Betim,IBGE
310670505070052,São Jorge,Urbana,Betim,IBGE
310670505070053,São Jorge,Urbana,Betim,IBGE
310670505070054,São Jorge,Urbana,Betim,IBGE
310670505070055,São Jorge,Urbana,Betim,IBGE
310670505070056,São Jorge,Urbana,Betim,IBGE
310670505070057,São Jorge,Urbana,Betim,IBGE
310670505070058,São Jorge,Urbana,Betim,IBGE
310670505070059,São Jorge,Urbana,Betim,IBGE
310670505070060,São Jorge,Urbana,Betim,IBGE
310670505070061,São Jorge,Urbana,Betim,IBGE
310670505070062,São Jorge,Urbana,Betim,IBGE
310670505070063,São Jorge,Urbana,Betim,IBGE
310670505070065,Santa Izabel,Urbana,Betim,IBGE
310670505070067,Citrolândia,Urbana,Betim,IBGE
310670505070068,Citrolândia,Urbana,Betim,IBGE
310670505070069,Citrolândia,Urbana,Betim,IBGE
310670505070070,Citrolândia,Urbana,Betim,IBGE
310670505070071,Citrolândia,Urbana,Betim,IBGE
310670505070072,Citrolândia,Urbana,Betim,IBGE
310670505070074,Citrolândia,Urbana,Betim,IBGE
310670505070075,Citrolândia,Urbana,Betim,IBGE
310670505070076,Citrolândia,Urbana,Betim,IBGE
310670505070077,Santa Izabel,Urbana,Betim,IBGE
310670505070078,Santa Izabel,Urbana,Betim,IBGE
310670505070079,Santa Izabel,Urbana,Betim,IBGE
310670505070080,Santa Izabel,Urbana,Betim,IBGE
310670505070081,Santa Izabel,Urbana,Betim,IBGE
310670505070082,Santa Izabel,Urbana,Betim,IBGE
310670505070083,Charneca,Urbana,Betim,IBGE
310670505070086,Charneca,Urbana,Betim,IBGE
310670505070088,Santa Izabel,Urbana,Betim,IBGE
310670505070089,São Marcos,Urbana,Betim,IBGE
310670505070090,Citrolândia,Urbana,Betim,IBGE
310670505070091,Citrolândia,Urbana,Betim,IBGE
310670505070092,Citrolândia,Urbana,Betim,IBGE
310670505070094,Santa Izabel,Rural,Betim,IBGE
310670505070095,Fazenda Serrinha,Rural,Betim,IBGE
310670505070096,Casa Amarela,Urbana,Betim,IBGE
310670505070097,Parque Industrial de Betim,Rural,Betim,IBGE
310670505080002,Vianópolis,Urbana,Betim,IBGE
310670505080004,Marimbá,Urbana,Betim,IBGE
310670505080005,Marimbá,Urbana,Betim,IBGE
310670505080006,Santo Afonso,Urbana,Betim,IBGE
310670505080012,Quintas dos Godoy,Urbana,Betim,IBGE
310670505080018,Santo Afonso,Urbana,Betim,IBGE
310670505080019,Marimbá,Urbana,Betim,IBGE
310670505080020,Marimbá,Urbana,Betim,IBGE
310670505080021,Santo Afonso,Urbana,Betim,IBGE
310670505080022,Gentileza,Urbana,Betim,IBGE
310670505080023,Califórnia,Urbana,Betim,IBGE
310670505080024,Gentileza,Urbana,Betim,IBGE
310670505080025,Saraiva,Rural,Betim,IBGE
310670505080028,Quintas dos Godoy,Urbana,Betim,IBGE
310670505080031,Brodoski,Urbana,Betim,IBGE
310670505080034,Flores e Florestas,Urbana,Betim,IBGE
310670505080035,Residencial Montserrat,Urbana,Betim,IBGE
310670505080036,Açude,Urbana,Betim,IBGE
310670505080039,Pingo D'Água,Urbana,Betim,IBGE
310670505080040,Flores e Florestas,Urbana,Betim,IBGE
310670505080046,Marimbá,Urbana,Betim,IBGE
310670505080048,Santo Afonso,Rural,Betim,IBGE
310670505080050,Vianópolis,Urbana,Betim,IBGE
310670505080052,Marimbá,Urbana,Betim,IBGE
310670505080053,Marimbá,Urbana,Betim,IBGE
310670505080056,Marimbá,Urbana,Betim,IBGE
310670505080058,Marimbá,Urbana,Betim,IBGE
310670505080059,Marimbá,Urbana,Betim,IBGE
310670505080060,Fazenda Paraíso,Rural,Betim,IBGE
310670505080061,Tapera,Rural,Betim,IBGE
310670505080062,Zona rural — Betim,Rural,Betim,distrito
310670505080063,Fazenda Serra,Rural,Betim,IBGE
310670505080064,Zona rural — Betim,Rural,Betim,distrito
310670505080065,Fazenda Serra,Rural,Betim,IBGE
310670505080067,Fazenda Paraíso,Rural,Betim,IBGE
310670505080068,Saraiva,Rural,Betim,IBGE
310670505080069,Pingo D'Água,Rural,Betim,IBGE
310670505080070,Vale Verde,Urbana,Betim,IBGE
310670505080071,Pimentas,Rural,Betim,IBGE
310670505080072,Gentileza,Urbana,Betim,IBGE
310670505080074,Bodocó,Urbana,Betim,IBGE
310670505080075,Açude,Urbana,Betim,IBGE
310670505080076,Flores e Florestas,Rural,Betim,IBGE
310670505080077,Pimentas,Urbana,Betim,IBGE
310670505080079,Vianópolis,Urbana,Betim,IBGE
310670505080081,Marimbá,Urbana,Betim,IBGE
310670505080082,Marimbá,Urbana,Betim,IBGE
310670505080085,Pingo D'Água,Urbana,Betim,IBGE
310670505080086,Pingo D'Água,Urbana,Betim,IBGE
310670505080087,Marimbá,Urbana,Betim,IBGE
310670505080089,Gentileza,Urbana,Betim,IBGE
310670505080090,Pimentas,Rural,Betim,IBGE
310670505080091,Gentileza,Rural,Betim,IBGE
310670505080092,Saraiva,Urbana,Betim,IBGE
310670505080093,Zona rural — Betim,Rural,Betim,distrito
310670505080094,Pimentas,Urbana,Betim,IBGE
310670505090001,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090005,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090007,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090008,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090010,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090011,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090012,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090013,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090014,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090015,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090016,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090017,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090018,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090025,Chácaras São Sebastião,Urbana,Betim,IBGE
310670505090026,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090028,Chácaras São Sebastião,Urbana,Betim,IBGE
310670505090031,Betim — sem bairro declarado,,Betim,distrito
310670505090033,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090034,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090035,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090036,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090037,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090038,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090041,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090042,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
