NM_MUNICIPIO,NR_ZONA,NR_LOCAL_VOTACAO,NM_LOCAL_VOTACAO,DS_ENDERECO,NM_BAIRRO,DS_TIPO_LOCAL,NR_LATITUDE,NR_LONGITUDE,QT_ELEITORES,QT_SECOES
DIVINÓPOLIS,103,1260,ESCOLA ESTADUAL ROSA VAZ DE ARAÚJO,"RUA LEÃO XIII,140",VILA ROMANA,Convencional,-20.1133567,-44.8669607,1343,4
DIVINÓPOLIS,103,1279,CMEI ISAURO SILVA,"AVENIDA ANTÔNIO NETO, 1820",DANILO PASSOS I,Convencional,-20.1194445,-44.8750472,1746,5
DIVINÓPOLIS,103,1287,ESCOLA MUNICIPAL MARIA FONSECA PEÇANHA,"RUA OLÍMPIO MOREIRA, 1861",PARAÍSO,Convencional,-20.1726599,-44.8673392,2804,8
DIVINÓPOLIS,103,1295,ESCOLA MUNICIPAL PROFESSOR PAULO FREIRE,"RUA ALZIRA FONSECA , 771",DONA ROSA,Convencional,-20.1629765,-44.8573584,3452,10
DIVINÓPOLIS,103,1309,ESCOLA MUNICIPAL ADOLFO MACHADO,"RUA NITERÓI, 550",MANOEL VALINHAS,Convencional,-20.130293,-44.8742071,2322,6
DIVINÓPOLIS,103,1317,ESCOLA MUNICIPAL SIDNEY JOSÉ DE OLIVEIRA,"AVENIDA ANHANGUERA, 1090",JARDIM DOS CANDIDÉS,Convencional,-20.128656,-44.8366169,1432,5
DIVINÓPOLIS,103,1325,ESCOLA MUNICIPAL JOÃO GONTIJO DA FONSECA,"RUA DAS HORTÊNSIAS, 150",PRIMAVERA,Convencional,-20.1328245,-44.8584245,1006,3
DIVINÓPOLIS,103,1333,ESCOLA MUNICIPAL JOÃO SEVERINO DE AZEVEDO,"RUA JOAQUIM MANOEL PEREIRA, 920",DAVANUZE,Convencional,-20.165802,-44.8483189,2484,7
DIVINÓPOLIS,103,1341,ESCOLA MUNICIPAL PROFESSOR BAHIA,"RUA SANTARÉM, 571",NOVA HOLANDA,Convencional,-20.1702296,-44.8807284,1620,5
DIVINÓPOLIS,103,1350,ESCOLA MUNICIPAL DOUTOR SEBASTIÃO GOMES,"RUA BAYSSUR, 561",MARIA HELENA,Convencional,-20.1529296,-44.8643071,1652,5
DIVINÓPOLIS,103,1376,ESCOLA MUNICIPAL ANTONIETA FONSECA,"RUA PRIMO BATAGLINI, 410",QUINTA DAS PALMEIRAS,Convencional,-20.1859501,-44.8815485,994,3
DIVINÓPOLIS,103,1384,CENTRO PASTORAL DA PARÓQUIA SÃO VICENTE DE PAULO,"RUA CARMO DA MATA, 961",INTERLAGOS,Convencional,-20.1603383,-44.8728071,1090,3
DIVINÓPOLIS,103,1422,CENTRO PASTORAL PADRE EVARISTO JOSÉ VICENTE,"PRAÇA DOM CRISTIANO, 241",CENTRO,Convencional,-20.1389917,-44.8838311,820,3
LAGOA SANTA,157,1031,CRECHE NOSSA SENHORA DE BELEM,"RUA COMANDANTE VITOR, 503",SANTOS DUMONT,Convencional,-19.6470856,-43.9048631,1662,5
LAGOA SANTA,157,1139,CLUBE DOS SARGENTOS DA AERONAUTICA,"AV. BRIGADEIRO EDUARDO GOMES, S/N",VILA ASAS,Convencional,-19.6593499,-43.9082241,1883,6
LAGOA SANTA,157,1163,ESCOLA MUNICIPAL ALBERTO SANTOS DUMONT,"ALAMEDA DOS PEQUIZEIROS, 400",RESIDENCIAL VISAO,Convencional,-19.6776384,-43.8888842,762,3
LAGOA SANTA,157,1198,ESCOLA ESTADUAL CECILIA DOLABELA PORTELA AZEREDO,"RUA CONDE ALFREDO DOLABELA, 1743",VARZEA,Convencional,-19.6415812,-43.8846696,3075,10
LAGOA SANTA,157,1201,ESCOLA MUNICIPAL CORONEL PEDRO VIEIRA DE FREITAS,"AV. VIEIRA, 235",CAMPINHO,Convencional,-19.573624,-43.9206549,1806,6
LAGOA SANTA,157,1210,ESCOLA MUNICIPAL DONA MARUCAS,"RUA PETROPOLIS, 41",OVIDIO GUERRA,Convencional,-19.6365792,-43.9159724,2030,6
LAGOA SANTA,157,1228,ESCOLA MUNICIPAL DR. LUND,"RUA VEREADOR ILDEU VIANA DE MATOS, 100",CENTRO,Convencional,-19.6284784,-43.8906543,3396,13
LAGOA SANTA,157,1244,ESCOLA MUNICIPAL DE LAPINHA,"RUA GUILHERMINA PEREIRA DE FREITAS, 395",LAPINHA,Convencional,-19.5693571,-43.9535318,1332,5
LAGOA SANTA,157,1252,CTCA,"AVENIDA BELMIRO JOÃO SALOMÃO, S/N",PASTINHO,Convencional,-19.6222289,-43.883828,428,3
LAGOA SANTA,157,1260,ESCOLA ESTADUAL NILO MAURICIO TRINDADE FIGUEIREDO,"AV. DR. ANTONIO DE ABREU JUNIOR, 381",LUNDCEIA,Convencional,-19.633875,-43.9034649,1993,6
LAGOA SANTA,157,1279,ESCOLA MUNICIPAL PROFESSOR MELLO TEIXEIRA,"AV. SENADOR MODESTINO GONCALVES, 90",SANTOS DUMONT,Convencional,-19.6450164,-43.906895,1917,6
LAGOA SANTA,157,1287,ESCOLA ESTADUAL REPARATA DIAS DE OLIVEIRA,"RUA ELVIRA PEREIRA DA SILVA ,70",VILA MARIA,Convencional,-19.601462,-43.9038377,2551,8
LAGOA SANTA,157,1317,ESCOLA ESTADUAL TIRADENTES,"RUA TIRADENTES, 21",VILA ASAS,Convencional,-19.6611616,-43.910311,1502,6
LAGOA SANTA,157,1333,ESCOLA MUNICIPAL ANTONIO DE CASTRO FIGUEIREDO,"R OURO PRETO, 294",VARZEA,Convencional,-19.6402739,-43.8839888,1629,5
LAGOA SANTA,157,1341,ESCOLA MUNICIPAL HERCULANO LIBERATO DE ALMEIDA,"R TENENTE LUIZ DORNELES, 170",AERONAUTAS,Convencional,-19.671265,-43.886967,1593,5
LAGOA SANTA,157,1350,ESCOLA MUNICIPAL LIVIO MUCIO CONRADO SILVA,"RUA ANA GONÇALVES, 814",PALMITAL,Convencional,,,1808,6
LAGOA SANTA,157,1368,INSTITUTO PEDAGÓGICO PINTANDO O SETE,"RUA EXPEDICIONÁRIOS, 822",BRANT,Convencional,-19.6263546,-43.897965,1130,4
LAGOA SANTA,157,1384,ESCOLA MUNICIPAL ODETE VALADARES,"RUA EDGAR DE ALCÂNTARA, 88",LAGOINHA DE FORA,Convencional,-19.682123,-43.8498919,506,2
LAGOA SANTA,157,1392,ESCOLA PALOMAR PIAGETIANA,"AV. CORONEL CARLOS ORLEANS GUIMARAES, 501",JOA,Convencional,-19.6435421,-43.880641,3385,10
LAGOA SANTA,157,1457,PREFEITURA  MUNICIPAL DE LAGOA SANTA,"RUA SAO JOAO, 290",CENTRO,Convencional,-19.6266834,-43.8953174,670,4
LAGOA SANTA,157,1520,ESCOLA MUNICIPAL DONA NANA,"RUA QUINTINO BOCAIUVA, 425",VILA SANTA HELENA,Convencional,-19.5960755,-43.909039,1844,6
LAGOA SANTA,157,1619,ESCOLA MUNICIPAL DONA ARAMITA,"RUA ALAGOINHAS, S/N",FRANCISCO PEREIRA,Convencional,-19.6525814,-43.8725995,1492,5
LAGOA SANTA,157,1627,ESCOLA MUNICIPAL NILZA VIEIRA DE AZEREDO MELO,"RUA PORCINA FIGUEIREDO, 63",SANGRADOURO,Convencional,-19.5756895,-43.9430269,493,2
LAGOA SANTA,157,1635,ESCOLA MUNICIPAL DONA MARIA AUGUSTA,"PRACA EFIGENIA DE FREITAS, 1420",MORRO DO CRUZEIRO,Convencional,-19.6139861,-43.8798344,474,2
LAGOA SANTA,157,1643,ESCOLA MUNICIPAL PROFESSORA CLAUDOMIRA,"RUA EXPEDICIONÁRIOS, 990",BRANT,Convencional,-19.6250714,-43.8991174,3818,17
LAGOA SANTA,157,1651,ESCOLA MUNICIPAL DONA SANTINHA,"RUA ALFREDO DE ABREU, 201",VARZEA,Convencional,-19.6336146,-43.8852104,488,2
LAGOA SANTA,157,1660,ESCOLA MUNICIPAL PROFESSORA MERCIA MARGARIDA LACERDA MACHADO,"RUA TOM JOBIM, 305",MORADAS DA LAPINHA,Convencional,-19.5962878,-43.9089641,1570,5
LAGOA SANTA,157,1708,CRECHE MENINO JESUS,"RUA ELVIRA PEREIRA DA SILVA, 180",VILA MARIA,Convencional,-19.6003373,-43.9042622,1498,5
LAGOA SANTA,157,1724,CENTRO DE EDUCAÇÃO INFANTIL MARIA DOS ANJOS,"RUA OLEGÁRIO MACIEL, 800",BELA VISTA,Convencional,-19.6443902,-43.9057579,875,3
LAGOA SANTA,157,1732,CAPELA SÃO JOSE,"RUA AEROPORTO, S/N",AERONAUTAS,Convencional,,,1032,3
LAGOA SANTA,157,1740,LIONS CLUBE DE LAGOA SANTA,"RUA TABELIÃO JOSÉ CAMILO, 35",CENTRO,Convencional,-19.6264923,-43.895458,609,3
LAGOA SANTA,157,1759,COLEGUIUM LAGOA SANTA,"RUA SANTOS BOSCHI, 209",JOANA D'ARC,Convencional,-19.6369831,-43.9022144,458,2
MARIANA,171,1040,CASA DA CULTURA,"RUA FREI DURAO, 84",CENTRO,Convencional,-20.3785562,-43.416171,1134,3
MARIANA,171,1058,INSTITUTO DE CIÊNCIAS SOCIAIS APLICADAS - UFOP,"RUA DO CATETE, 166",CENTRO,Convencional,-20.3771988,-43.419125,3444,9
MARIANA,171,1074,ESCOLA ESTADUAL DOM SILVERIO,AV MANOEL LEANDRO CORREA S/N    ,CENTRO,Convencional,-20.3703114,-43.416271,2952,8
MARIANA,171,1082,ESCOLA ESTADUAL PROF SOARES FERREIRA,"PRACA JUSCELINO KUBSTCHECK, 52",CENTRO,Convencional,-20.3724267,-43.416337,1967,5
MARIANA,171,1147,ESCOLA ESTADUAL DOM BENEVIDES,PRAÇA DOM BENEVIDE 23,CENTRO,Convencional,-20.3826639,-43.416758,3036,9
MARIANA,171,1155,ESCOLA MUNICIPAL MONSENHOR JOSE COTTA,"RUA DIAMANTINA, 281",CABANAS,Convencional,-20.3912899,-43.418117,2952,8
MARIANA,171,1171,ESCOLA ESTADUAL C. MAURO DE FARIA BANDEIRANTES,"RUA DA GLORIA, S/N",BANDEIRANTES,Convencional,-20.3777725,-43.417123,734,2
MARIANA,171,1198,ESCOLA MUNICIPAL DE BARROCA,"RUA SALOMÃO NEME, 361",BARROCA,Convencional,-20.3566492,-43.407815,478,2
MARIANA,171,1201,BENTO RODRIGUES (E.M. PARACATU DE BAIXO),"AV. MANOEL LEANDRO CORREA, 102",BARRO PRETO,Convencional,-20.2975729,-43.449094,467,2
MARIANA,171,1236,ESCOLA MUNICIPAL ANTONIO GABRIEL DE CARVALHO CLÁUDIO MANOEL,"RUA PROFESSOR DRUMOND ,02",CLÁUDIO MANOEL,Convencional,-20.213872,-43.198529,605,3
MARIANA,171,1244,E. M.  PROFESSORA CELINA CÉLIA GOMES,"PRAÇA CARLOS LOBO, S/N",ÁGUAS CLARAS,Convencional,-20.2528506,-43.221685,706,2
MARIANA,171,1252,ESCOLA MUNICIPAL DE CAMPINAS,"RUA SANTA CRUZ, S/N",CAMPINAS,Convencional,-20.2621584,-43.173861,213,1
MARIANA,171,1260,ESCOLA ESTADUAL MONSENHOR MORAES FURQUIM,"PRACA MAGALHAES PINTO  , 08",FURQUIM,Convencional,-20.3581312,-43.208475,1268,4
MARIANA,171,1279,POSTO DE SAÚDE,"RUA SAGRADO CORAÇÃO DE JESUS, S/N",CONSTANTINO,Convencional,-20.433857,-43.143555,171,1
MARIANA,171,1287,E. M. JOAQUIM EMÍLIO BAPTISTA,"RUA CUIABÁ, S/N",GOIABEIRAS,Convencional,-20.3350345,-43.153736,306,1
MARIANA,171,1295,POSTO DE SAÚDE DE PEDRAS,"RUA ANTÔNIO, S/N",PEDRAS,Convencional,-20.2795224,-43.190422,134,1
MARIANA,171,1309,ESCOLA MUNICIPAL JADIR MACEDO MONSENHOR HORTA,"RUA SANTO ANTÔNIO, S/N",MONSENHOR HORTA,Convencional,-20.3449299,-43.296635,1365,4
MARIANA,171,1317,PARACATU DE BAIXO (INSTALAÇÕES PROVISÓRIAS),"AV. MANOEL LEANDRO CORREA, 102",BARRO PRETO,Convencional,-20.3706447,-43.416452,355,1
MARIANA,171,1325,SALÃO COMUNITÁRIO DE PONTE DO GAMA,PONTE DO GAMA,PONTE DO GAMA,Convencional,-20.2701604,-43.296988,69,1
MARIANA,171,1333,ESCOLA ESTADUAL PADRE VIEGAS,"RUA PEDRO MARINHO GOMES, 67A",PADRE VIEGAS,Convencional,-20.3949629,-43.353131,717,2
MARIANA,171,1350,ESCOLA MUNICIPAL DE MAINART,"PRAÇA SÃO GUILHERME, S/N",MAINART,Convencional,-20.4822183,-43.338185,335,1
MARIANA,171,1368,ESCOLA MUNICIPAL SERRA DO CARMO (POMBAL),POVOADO DO POMBAL / VARGEM,VARGEM,Convencional,-20.5313104,-43.374775,552,2
MARIANA,171,1376,ESCOLA ESTADUAL CEL BENJAMIM GUIMARAES PASSAGEM,ALAMEDA BENJAMIM GUIMARAES S/N,PASSAGEM DE MARIANA,Convencional,-20.3931661,-43.437781,3069,8
MARIANA,171,1384,ESCOLA MUNICIPAL SINHO MACHADO SANTA RITA DURÃO,PRACA MATRIZ,SANTA RITA DURÃO,Convencional,-20.1823405,-43.414978,1327,5
MARIANA,171,1406,POSTO DE SAÚDE DE CUIABA,"RUA PRINCIPAL, S/N",CUIABÁ,Convencional,-20.3178973,-43.174901,168,1
MARIANA,171,1414,GRUPO ESCOLAR DR. GOMES FREIRE,"AV. GETULIO VARGAS  , 54                ",CENTRO,Convencional,-20.3753111,-43.415846,2710,8
MARIANA,171,1422,CENTRO DE EDUCACAO MUNICIPAL PADRE AVELAR - CEMPA,"RODOVIA DO CONTORNO, 327",SÃO SEBASTIÃO COLINA,Convencional,-20.3481425,-43.407805,5007,14
MARIANA,171,1449,ESCOLA MUNICIPAL WILSON PIMENTA FERREIRA,"RUA L,  S/N",SANTO ANTÔNIO,Convencional,-20.3748871,-43.42408,1163,3
MARIANA,171,1457,ESCOLA ESTADUAL SANTA GODOY,"RUA WENCESLAU BRAS, S/N",CENTRO,Convencional,-20.3719727,-43.417475,2012,6
MARIANA,171,1481,ESCOLA MUNICIPAL CÔNEGO PAULO DILÁSCIO,"RUA OURO, 200",MORRO SANTANA GOGO,Convencional,-20.3489478,-43.438481,343,1
MARIANA,171,1490,ESCOLA MUNICIPAL DOM OSCAR DE OLIVEIRA,"RUA PASSAGEM DE MARIANA, 360",SANTA RITA DE CASSIA,Convencional,-20.3960472,-43.41915,3347,9
MARIANA,171,1503,ICHS/UFOP - INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS,"RUA DO SEMINARIO, S/N",CENTRO,Convencional,-20.3817128,-43.414416,18,1
MARIANA,171,1538,ESCOLA MUNICIPAL DOM LUCIANO PEDRO MENDES DE ALMEIDA ROSARIO,"RUA PERIMETRAL SUCUPIRA,  S/N",ROSÁRIO,Convencional,-20.3656131,-43.429133,1426,4
MARIANA,171,1554,CASA SÃO VICENTE DE PARACATU DE CIMA,MARIANA,PARACATU,Convencional,-17.2185093,-46.879105,61,1
MARIANA,171,1589,UNIPAC - FACULDADE PRESIDENTE ANTÔNIO CARLOS,"RUA ANTÔNIO ALVES, 78",SÃO CRISTÓVÃO,Convencional,-20.3592451,-43.418534,395,1
MARIANA,171,1597,SENAI - MARIANA,"RODOVIA DO CONTORNO, S/N.",SÃO SEBASTIÃO COLINA,Convencional,-20.364823,-43.414077,1166,4
MARIANA,171,1619,E.E. JOÃO RAMOS FILHO,"RUA DIAMANTINA, 751",CABANAS,Convencional,-20.3944912,-43.418369,781,3
MARIANA,171,1627,ASSOCIAÇÃO DOS MORADORES DO BAIRRO SÃO JOSÉ,"RUA SALOMÃO DE VASCONCELOS, N 07",SÃO JOSÉ CHÁCARA,Convencional,-20.3855794,-43.413161,166,1
MARIANA,171,1635,CENTRO DE ESPECIALIDADES PREVINE,"RUA WENCESLAU BRAZ, N 461",CENTRO,Convencional,-20.3724323,-43.417772,1268,4
MARIANA,171,1643,ESCOLA MUNICIPAL ANÍBAL DE FREITAS,"RUA FIRMINO ULHÔA, S/N",CACHOEIRA DO BRUMADO,Temporário,-20.3953584,-43.271035,1782,5
MARIANA,171,1651,CENTRO DE CONVENÇÕES DO MUNICÍPIO DE MARIANA,"AV. GETÚLIO VARGAS, S/N",CENTRO,Temporário,-20.3753293,-43.4165684,18,1
MARIANA,171,1660,CARTÓRIO DE REGISTRO CIVIL DE CAMARGOS,"RUA DO CRUZEIRO, 408",CAMARGOS,Temporário,-20.2710636,-43.4022737,76,1
MARIANA,171,1678,SALÃO COMUNITÁRIO DE BARRO BRANCO,"RUA NOSSA SENHORA DA GLÓRIA, S/N",BARRO BRANCO,Temporário,-20.3975335,-43.4220832,560,2
PARÁ DE MINAS,202,1015,ESCOLA ESTADUAL GOVERNADOR VALADARES,PRACA DELFIM MOREIRA 70,CENTRO,Convencional,-19.86007,-44.60805,1739,10
PARÁ DE MINAS,202,1040,COLÉGIO SAGRADO CORAÇÃO DE MARIA,"RUA DR HIGINO, 3",CENTRO,Convencional,-19.8620647,-44.6029471,1712,12
PARÁ DE MINAS,202,1058,ESCOLA ESTADUAL TORQUATO DE ALMEIDA,"PRAÇA FRANCISCO TORQUATO, 22",CENTRO,Convencional,-19.862958,-44.6054314,2179,10
PARÁ DE MINAS,202,1082,ESCOLA ESTADUAL FERNANDO OTÁVIO,"PRACA FREI CONCÓRDIO, 750",SÃO FRANCISCO,Convencional,-19.8665262,-44.5958736,6808,18
PARÁ DE MINAS,202,1090,ESCOLA ESTADUAL FREI CONCÓRDIO,"RUA PORCIÚNCULA, 65",SÃO FRANCISCO,Convencional,-19.8660952,-44.5952807,2249,9
PARÁ DE MINAS,202,1104,ESCOLA ESTADUAL PEREIRA DA COSTA,"RUA ANTÔNIO PRAXEDES, 390",NOSSA SENHORA DAS GRAÇAS,Convencional,-19.8699677,-44.6049,2375,7
PARÁ DE MINAS,202,1112,COLÉGIO TÉCNICO SÃO FRANCISCO DE ASSIS,"RUA CAPITÃO TEIXEIRA, S/N",CENTRO,Convencional,-19.8652179,-44.6066929,3078,16
PARÁ DE MINAS,202,1139,ESCOLA ESTADUAL MANOEL BATISTA,"RUA RIO DE JANEIRO, 364",SÃO JOSÉ,Convencional,-19.8645509,-44.6121717,3659,10
PARÁ DE MINAS,202,1147,ESCOLA MUNICIPAL PROF. GERALDO MARTINS FERREIRA E MELO,"PRAÇA GALBA VELOSO, S/N",CENTRO,Convencional,-19.86541,-44.6067943,396,2
PARÁ DE MINAS,202,1155,ESCOLA MUNICIPAL CÓRREGO DO BARRO,CÓRREGO DO BARRO,POVOADO DE CÓRREGO DO BARRO,Convencional,-19.8740334,-44.5699927,179,1
PARÁ DE MINAS,202,1163,ESCOLA ESTADUAL DE TAVARES,"PRAÇA NOSSA SENHORA DA CONCEIÇÃO, SN",TAVARES,Convencional,-19.8383929,-44.5193815,1129,3
PARÁ DE MINAS,202,1171,ESCOLA ESTADUAL DE CARIOCA,"R. SAO FRANCISCO, 34",CARIOCA,Convencional,-19.8217976,-44.7691703,497,2
PARÁ DE MINAS,202,1180,ESCOLA ESTADUAL JOAQUIM LUIZ GONZAGA,"AV. A. S. ARAÚJO, 100",ASCENSÃO,Convencional,-19.7950947,-44.5652852,763,2
PARÁ DE MINAS,202,1198,ESCOLA ESTADUAL ZICO FERREIRA,"R. T. J. FONSECA, S/N",TORNEIROS,Convencional,-19.8818997,-44.7458932,1162,3
PARÁ DE MINAS,202,1201,ESCOLA ESTADUAL ADEMAR DE MELO,"R. VEREADOR JOSÉ DE ALMEIDA MENDONÇA, 80",SANTOS DUMONT,Convencional,-19.8400516,-44.6071354,4720,13
PARÁ DE MINAS,202,1210,ESCOLA ESTADUAL JOÃO FERREIRA,"RUA FREI ORLANDO, 602",PROVIDÊNCIA,Convencional,-19.864112,-44.5876602,2996,8
PARÁ DE MINAS,202,1228,ESCOLA ESTADUAL NOSSA SENHORA AUXILIADORA,"RUA ANTONIO CARLOS, 545",SÃO CRISTÓVÃO,Convencional,-19.8491774,-44.6085396,3910,10
PARÁ DE MINAS,202,1236,ESCOLA ESTADUAL ÂNGELA MARIA,"RUA JOÃO MENDES DE CARVALHO, 373",SÃO PEDRO,Convencional,-19.8343482,-44.6191711,4583,12
PARÁ DE MINAS,202,1252,ESCOLA ESTADUAL PREFEITO JOSÉ PORFÍRIO DE OLIVEIRA,"RUA JOSÉ ANTÔNIO PEREIRA, 215",BELVEDERE,Convencional,-19.8769283,-44.6071095,974,3
PARÁ DE MINAS,202,1260,ESCOLA ESTADUAL CLÓVIS SALGADO,"RUA POUSO ALEGRE, S/N",NOSSA SENHORA DE FÁTIMA,Convencional,-19.853023,-44.615038,2325,6
PARÁ DE MINAS,202,1279,ESCOLA MUNICIPAL D. OROSINA CECÍLIO MENDONÇA,"AV. PADRE JOSÉ VIEGAS, 80",RECANTO DA LAGOA,Convencional,-19.8718318,-44.5794083,3940,10
PARÁ DE MINAS,202,1287,ESCOLA MUNICIPAL BERNARDO MONTEIRO,TRINDADE,POVOADO DE TRINDADE,Convencional,-19.7572724,-44.52846,157,1
PARÁ DE MINAS,202,1295,ESCOLA MUNICIPAL PADRE PEREIRA,CAETANO PRETO,POVOADO DE CAETANO PRETO,Convencional,-19.9253138,-44.631577,151,1
PARÁ DE MINAS,202,1309,ESCOLA MUNICIPAL DE BOM SUCESSO,POVOADO DE BOM SUCESSO,POVOADO DE BOM SUCESSO,Convencional,-19.8589935,-44.6102426,116,1
PARÁ DE MINAS,202,1317,ESCOLA  MUNICIPAL MARECHAL DEODORO,POVOADO  DE MEIRELES,POVOADO DE MEIRELES,Convencional,-19.8561099,-44.6708529,279,1
PARÁ DE MINAS,202,1325,ESCOLA MUNICIPAL DE MATINHA,POVOADO DA MATINHA,POVOADO DE MATINHA,Convencional,-19.9015102,-44.5585639,455,2
PARÁ DE MINAS,202,1333,ESCOLA MUNICIPAL PROF. AMÉLIA GUIMARÃES - CAIC,"AVENIDA PADRE JOSÉ VIEGAS, 1203",SANTA EDWIRGES,Convencional,-19.8797142,-44.5738221,1740,5
PARÁ DE MINAS,202,1341,ESCOLA MUNICIPAL  VEREADOR BOSCO MENDONÇA,BOM JESUS DO PARÁ,POVOADO DE BOM JESUS DO PARÁ,Convencional,-19.7845886,-44.5644203,452,2
PARÁ DE MINAS,202,1350,ESCOLA MUNICIPAL JOSÉ JACINTO DOS SANTOS,POVOADO DE APARIÇÃO,POVOADO DE APARIÇÃO,Convencional,-19.8740334,-44.5699927,124,1
PARÁ DE MINAS,202,1368,ESCOLA MUNICIPAL DONA COTINHA,"RUA IVO RESENDE MENDONCA, 150",PADRE LIBÉRIO,Convencional,-19.8310653,-44.6017162,3450,9
PARÁ DE MINAS,202,1376,CRECHE - LAR SANTA TEREZINHA - ASSOCIAÇÃO DAS DAMAS DE CARIDADE,"PRAÇA GALBA VELOSO, 137",CENTRO,Convencional,-19.8655581,-44.607411,463,5
PARÁ DE MINAS,202,1384,COLÉGIO LOSANGO,PRAÇA SIMÃO DA CUNHA,CENTRO,Convencional,-19.8636106,-44.601698,496,7
PARÁ DE MINAS,202,1392,ESCOLA ESTADUAL PROFESSOR WILSON MELO GUIMARÃES,"RUA PADRE LIBÉRIO, 1005",JK,Convencional,-19.838481,-44.613999,1739,5
PARÁ DE MINAS,202,1406,ESCOLA MUNICIPAL IZALTINA MENDONÇA MEIRELES,"RUA ADILSON ANTÔNIO PEREIRA, 355",JARDIM SERRA VERDE,Convencional,-19.8902162,-44.5987768,748,2
PARÁ DE MINAS,202,1414,ESCOLA MUNICIPAL CONCEIÇÃO MARIA MOREIRA,POVOADO DE LIMAS DO PARÁ,POVOADO DE LIMAS DO PARÁ,Convencional,-19.8057158,-44.63035,258,1
PARÁ DE MINAS,202,1422,ESCOLA MUNICIPAL SÃO JUDAS TADEU,"RUA FRANCISCO CECÍLIO MENDONÇA,455",PAPA JOÃO PAULO II,Convencional,-19.8542924,-44.5727851,669,2
PARÁ DE MINAS,202,1430,ESCOLA MUNICIPAL NENÉM COUTINHO,POVOADO DE GUARDAS,POVOADO DE GUARDAS,Convencional,-19.8551771,-44.5797006,68,1
PARÁ DE MINAS,202,1457,CRECHE CMEI/PADRE HERNANI,"RUA ALTINO CORREA VIANA, 70",JARDIM BEATRIZ,Convencional,-19.8771793,-44.597346,3329,9
SÃO JOÃO DEL REI,328,1023,COLEGIO NOSSA SENHORA DAS DORES,"RUA COMENDADOR BASTOS, 84",CENTRO,Convencional,-21.1361268,-44.2571923,2843,12
SÃO JOÃO DEL REI,328,1040,CONSEVATÓRIO ESTADUAL DE MUSICA,"R. PADRE JOSÉ MARIA XAVIER, 164",CENTRO,Convencional,-21.1402467,-44.258927,1523,8
SÃO JOÃO DEL REI,328,1058,ESCOLA MUNICIPAL MARIA TERESA,"PRACA DOS EXPEDICIONARIOS, S/N",CENTRO,Convencional,-21.1374636,-44.2583352,1325,8
SÃO JOÃO DEL REI,328,1066,ESCOLA MUNICIPAL MARIA TERESA,PRAÇA DOS EXPEDICIONÁRIOS S/N,CENTRO,Convencional,-21.1374636,-44.2583352,299,2
SÃO JOÃO DEL REI,328,1074,UFSJ  - CAMPUS SANTO ANTONIO,"PRACA FREI ORLANDO, 170",CENTRO,Convencional,-21.1383247,-44.2611101,1328,5
SÃO JOÃO DEL REI,328,1082,SOCIEDADE SINFONICA,"PRACA CARLOS GOMES, 75",CENTRO,Convencional,,,787,2
SÃO JOÃO DEL REI,328,1090,BANDA TEODORO DE FARIA,"RUA SANTO ANTONIO, 289",TEJUCO,Convencional,-21.1372152,-44.2656557,392,1
SÃO JOÃO DEL REI,328,1104,ESCOLA MUNICIPAL DR. KLEBER VASQUES  FILGUEIRAS,"RUA RUTH NEDER ISSA, N 50",TEJUCO,Convencional,-21.1416078,-44.276157,2074,6
SÃO JOÃO DEL REI,328,1112,ESCOLA ESTADUAL IAGO PIMENTEL,"RUA SAO JOAO, 571",TEJUCO,Convencional,-21.1430339,-44.2739926,3491,9
SÃO JOÃO DEL REI,328,1120,CESEC,"RUA ROSSINO BACCARINI, 196",TEJUCO,Convencional,-21.1384084,-44.2656459,950,3
SÃO JOÃO DEL REI,328,1139,OBRAS SOCIAIS FE E ALEGRIA,"RUA MARIO MAZZONI, 110",TEJUCO,Convencional,-21.1436061,-44.2796542,1404,4
SÃO JOÃO DEL REI,328,1171,CENTRO SOCIAL SAO FRANCISCO,"RUA ESCRIVAO FARNESE SILVA, S/N",BONFIM,Convencional,-21.1435736,-44.2583195,656,2
SÃO JOÃO DEL REI,328,1180,ESCOLA ESTADUAL INACIO PASSOS,"PRACA DR GUILHERME MILWARD, S/N",BONFIM,Convencional,-21.140479,-44.25804,2765,8
SÃO JOÃO DEL REI,328,1198,ESCOLA MUNICIPAL DOMINGOS HORTA,"R. MARIA LEOCADIA SILVA ROSA, S/N",RIO ACIMA,Convencional,,,342,1
SÃO JOÃO DEL REI,328,1210,ESCOLA ESTADUAL CONEGO OSWALDO LUSTOSA,"RUA COMANDANTE JOSE FLORES, 13",GUARDA-MOR,Convencional,-21.1420674,-44.2659077,1592,5
SÃO JOÃO DEL REI,328,1244,ESCOLA ESTADUAL AURELIANO PIMENTEL,"AV. LEITE DE CASTRO, 89",FABRICAS,Convencional,-21.1289791,-44.2506408,2465,7
SÃO JOÃO DEL REI,328,1252,UFSJ - CAMPUS DOM BOSCO,"PRACA DOM HELVECIO, 74",DOM BOSCO,Convencional,-21.1245004,-44.2510217,2272,6
SÃO JOÃO DEL REI,328,1260,ESCOLA ESTADUAL DR GARCIA DE LIMA,"AV. LEITE DE CASTRO, 1384",FABRICAS,Convencional,,,2316,7
