CD_SETOR,bairro,situacao,distrito,fonte_nome
317020605000413,Tocantins,Urbana,Uberlândia,IBGE
317020605000414,Tocantins,Urbana,Uberlândia,IBGE
317020605000415,Tocantins,Urbana,Uberlândia,IBGE
317020605000416,Tocantins,Urbana,Uberlândia,IBGE
317020605000417,Tocantins,Urbana,Uberlândia,IBGE
317020605000418,Morada do Sol,Urbana,Uberlândia,IBGE
317020605000419,Guarani,Urbana,Uberlândia,IBGE
317020605000420,Guarani,Urbana,Uberlândia,IBGE
317020605000421,Guarani,Urbana,Uberlândia,IBGE
317020605000422,Guarani,Urbana,Uberlândia,IBGE
317020605000423,Guarani,Urbana,Uberlândia,IBGE
317020605000424,Guarani,Urbana,Uberlândia,IBGE
317020605000425,Guarani,Urbana,Uberlândia,IBGE
317020605000426,Guarani,Urbana,Uberlândia,IBGE
317020605000428,Morumbi,Urbana,Uberlândia,IBGE
317020605000429,Morumbi,Urbana,Uberlândia,IBGE
317020605000430,Morumbi,Urbana,Uberlândia,IBGE
317020605000432,Morumbi,Urbana,Uberlândia,IBGE
317020605000433,Morumbi,Urbana,Uberlândia,IBGE
317020605000434,Morumbi,Urbana,Uberlândia,IBGE
317020605000435,Morumbi,Urbana,Uberlândia,IBGE
317020605000436,Morumbi,Urbana,Uberlândia,IBGE
317020605000437,Morumbi,Urbana,Uberlândia,IBGE
317020605000438,Santa Rosa,Urbana,Uberlândia,IBGE
317020605000439,Santa Rosa,Urbana,Uberlândia,IBGE
317020605000440,Nossa Senhora das Graças,Urbana,Uberlândia,IBGE
317020605000441,Marta Helena,Urbana,Uberlândia,IBGE
317020605000442,Distrito Industrial,Urbana,Uberlândia,IBGE
317020605000443,Granja Marileusa,Urbana,Uberlândia,IBGE
317020605000444,Alto Umuarama,Urbana,Uberlândia,IBGE
317020605000445,Aclimação,Urbana,Uberlândia,IBGE
317020605000446,Alto Umuarama,Urbana,Uberlândia,IBGE
317020605000447,Tibery,Urbana,Uberlândia,IBGE
317020605000448,Santa Luzia,Urbana,Uberlândia,IBGE
317020605000449,Santa Luzia,Urbana,Uberlândia,IBGE
317020605000450,Pampulha,Urbana,Uberlândia,IBGE
317020605000451,Pampulha,Urbana,Uberlândia,IBGE
317020605000452,Pampulha,Urbana,Uberlândia,IBGE
317020605000453,Carajás,Urbana,Uberlândia,IBGE
317020605000454,Lagoinha,Urbana,Uberlândia,IBGE
317020605000455,Lagoinha,Urbana,Uberlândia,IBGE
317020605000456,Lagoinha,Urbana,Uberlândia,IBGE
317020605000457,Lagoinha,Urbana,Uberlândia,IBGE
317020605000458,Jardim Inconfidência,Urbana,Uberlândia,IBGE
317020605000459,Granada,Urbana,Uberlândia,IBGE
317020605000460,Nova Uberlândia,Urbana,Uberlândia,IBGE
317020605000462,Nossa Senhora das Graças,Urbana,Uberlândia,IBGE
317020605000463,Nossa Senhora das Graças,Urbana,Uberlândia,IBGE
317020605000464,Santa Rosa,Urbana,Uberlândia,IBGE
317020605000465,Santa Rosa,Urbana,Uberlândia,IBGE
317020605000466,Santa Rosa,Urbana,Uberlândia,IBGE
317020605000467,Santa Rosa,Urbana,Uberlândia,IBGE
317020605000468,Santa Rosa,Urbana,Uberlândia,IBGE
317020605000469,Santa Rosa,Urbana,Uberlândia,IBGE
317020605000470,Nossa Senhora das Graças,Urbana,Uberlândia,IBGE
317020605000471,Nossa Senhora das Graças,Urbana,Uberlândia,IBGE
317020605000472,Nossa Senhora das Graças,Urbana,Uberlândia,IBGE
317020605000474,Aclimação,Urbana,Uberlândia,IBGE
317020605000475,Aclimação,Urbana,Uberlândia,IBGE
317020605000476,Aclimação,Urbana,Uberlândia,IBGE
317020605000477,Jardim Ipanema,Urbana,Uberlândia,IBGE
317020605000478,Jardim Ipanema,Urbana,Uberlândia,IBGE
317020605000479,Jardim Ipanema,Urbana,Uberlândia,IBGE
317020605000480,Jardim Ipanema,Urbana,Uberlândia,IBGE
