CD_SETOR,bairro,situacao,distrito,fonte_nome
310620005640230,Dom Joaquim,Urbana,Belo Horizonte,IBGE
310620005640231,Concórdia,Urbana,Belo Horizonte,IBGE
310620005640232,Colégio Batista,Urbana,Belo Horizonte,IBGE
310620005640233,Santa Cruz,Urbana,Belo Horizonte,IBGE
310620005640234,Palmares,Urbana,Belo Horizonte,IBGE
310620005640235,São Paulo,Urbana,Belo Horizonte,IBGE
310620005640236,Ipiranga,Urbana,Belo Horizonte,IBGE
310620005640237,União,Urbana,Belo Horizonte,IBGE
310620005640238,Cidade Nova,Urbana,Belo Horizonte,IBGE
310620005640239,Fernão Dias,Urbana,Belo Horizonte,IBGE
310620005640240,Fernão Dias,Urbana,Belo Horizonte,IBGE
310620005640241,Fernão Dias,Urbana,Belo Horizonte,IBGE
310620005640242,Ipiranga,Urbana,Belo Horizonte,IBGE
310620005640243,São Paulo,Urbana,Belo Horizonte,IBGE
310620005640244,Silveira,Urbana,Belo Horizonte,IBGE
310620005640245,União,Urbana,Belo Horizonte,IBGE
310620005640246,Cachoeirinha,Urbana,Belo Horizonte,IBGE
310620005640247,Renascença,Urbana,Belo Horizonte,IBGE
310620005640248,Ipiranga,Urbana,Belo Horizonte,IBGE
310620005640249,Cachoeirinha,Urbana,Belo Horizonte,IBGE
310620005640250,Palmares,Urbana,Belo Horizonte,IBGE
310620005640251,Palmares,Urbana,Belo Horizonte,IBGE
310620005640252,Silveira,Urbana,Belo Horizonte,IBGE
310620005640253,Fernão Dias,Urbana,Belo Horizonte,IBGE
310620005640254,Fernão Dias,Urbana,Belo Horizonte,IBGE
310620005640255,Fernão Dias,Urbana,Belo Horizonte,IBGE
310620005640256,Cidade Nova,Urbana,Belo Horizonte,IBGE
310620005640257,Palmares,Urbana,Belo Horizonte,IBGE
310620005640258,Palmares,Urbana,Belo Horizonte,IBGE
310620005640259,União,Urbana,Belo Horizonte,IBGE
310620005640260,União,Urbana,Belo Horizonte,IBGE
310620005640261,União,Urbana,Belo Horizonte,IBGE
310620005640262,Renascença,Urbana,Belo Horizonte,IBGE
310620005640263,Santa Cruz,Urbana,Belo Horizonte,IBGE
310620005640264,Santa Cruz,Urbana,Belo Horizonte,IBGE
310620005640265,Santa Cruz,Urbana,Belo Horizonte,IBGE
310620005640266,Santa Cruz,Urbana,Belo Horizonte,IBGE
310620005640267,Cidade Nova,Urbana,Belo Horizonte,IBGE
310620005640268,Cidade Nova,Urbana,Belo Horizonte,IBGE
310620005640269,Santa Cruz,Urbana,Belo Horizonte,IBGE
310620005640270,Palmares,Urbana,Belo Horizonte,IBGE
310620005640271,Lagoinha,Urbana,Belo Horizonte,IBGE
310620005640272,Dom Joaquim,Urbana,Belo Horizonte,IBGE
310620005640273,Santa Cruz,Urbana,Belo Horizonte,IBGE
310620005640274,União,Urbana,Belo Horizonte,IBGE
310620005640275,Vila São Paulo,Urbana,Belo Horizonte,IBGE
310620005640276,Eymard,Urbana,Belo Horizonte,IBGE
310620005640277,Fernão Dias,Urbana,Belo Horizonte,IBGE
310620005640278,Fernão Dias,Urbana,Belo Horizonte,IBGE
310620005640279,Ipiranga,Urbana,Belo Horizonte,IBGE
310620005640280,Ipiranga,Urbana,Belo Horizonte,IBGE
310620005640281,Graça,Urbana,Belo Horizonte,IBGE
310620005640282,Graça,Urbana,Belo Horizonte,IBGE
310620005640283,União,Urbana,Belo Horizonte,IBGE
310620005640284,União,Urbana,Belo Horizonte,IBGE
310620005640285,União,Urbana,Belo Horizonte,IBGE
310620005640286,União,Urbana,Belo Horizonte,IBGE
310620005640287,Cachoeirinha,Urbana,Belo Horizonte,IBGE
310620005640288,São Paulo,Urbana,Belo Horizonte,IBGE
310620005640289,São Paulo,Urbana,Belo Horizonte,IBGE
310620005640290,Maria Virgínia,Urbana,Belo Horizonte,IBGE
310620005640291,Vila de Sá,Urbana,Belo Horizonte,IBGE
310620005650001,Monsenhor Messias,Urbana,Belo Horizonte,IBGE
310620005650002,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650003,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650004,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650005,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650006,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650007,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650008,Minas Brasil,Urbana,Belo Horizonte,IBGE
310620005650009,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650010,Jardim Montanhês,Urbana,Belo Horizonte,IBGE
310620005650011,Jardim Montanhês,Urbana,Belo Horizonte,IBGE
310620005650012,Jardim Montanhês,Urbana,Belo Horizonte,IBGE
310620005650013,Jardim Montanhês,Urbana,Belo Horizonte,IBGE
310620005650014,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650016,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650017,Jardim Montanhês,Urbana,Belo Horizonte,IBGE
310620005650018,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650019,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650020,Monsenhor Messias,Urbana,Belo Horizonte,IBGE
310620005650021,Monsenhor Messias,Urbana,Belo Horizonte,IBGE
310620005650022,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650023,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650024,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650027,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650029,Minas Brasil,Urbana,Belo Horizonte,IBGE
310620005650030,Dom Cabral,Urbana,Belo Horizonte,IBGE
310620005650031,Dom Cabral,Urbana,Belo Horizonte,IBGE
310620005650032,Dom Cabral,Urbana,Belo Horizonte,IBGE
310620005650033,Dom Cabral,Urbana,Belo Horizonte,IBGE
310620005650034,Trinta e Um de Março,Urbana,Belo Horizonte,IBGE
310620005650035,Trinta e Um de Março,Urbana,Belo Horizonte,IBGE
310620005650036,Dom Bosco,Urbana,Belo Horizonte,IBGE
310620005650037,Coração Eucarístico,Urbana,Belo Horizonte,IBGE
310620005650038,Minas Brasil,Urbana,Belo Horizonte,IBGE
310620005650039,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650040,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650041,Dom Bosco,Urbana,Belo Horizonte,IBGE
310620005650042,Dom Bosco,Urbana,Belo Horizonte,IBGE
310620005650043,Inconfidência,Urbana,Belo Horizonte,IBGE
310620005650044,Dom Bosco,Urbana,Belo Horizonte,IBGE
310620005650045,Dom Bosco,Urbana,Belo Horizonte,IBGE
310620005650046,Inconfidência,Urbana,Belo Horizonte,IBGE
310620005650053,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650055,Jardim Montanhês,Urbana,Belo Horizonte,IBGE
310620005650056,Jardim Montanhês,Urbana,Belo Horizonte,IBGE
310620005650057,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650058,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650059,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650060,Alto Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650061,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650062,Alto Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650063,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650064,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650065,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650066,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650067,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650068,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650069,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650070,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650071,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650072,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650073,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650074,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650075,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650076,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650077,Monsenhor Messias,Urbana,Belo Horizonte,IBGE
310620005650078,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650079,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650082,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650083,Coração Eucarístico,Urbana,Belo Horizonte,IBGE
310620005650084,Coração Eucarístico,Urbana,Belo Horizonte,IBGE
310620005650085,Coração Eucarístico,Urbana,Belo Horizonte,IBGE
310620005650086,Coração Eucarístico,Urbana,Belo Horizonte,IBGE
310620005650087,Coração Eucarístico,Urbana,Belo Horizonte,IBGE
310620005650088,Dom Cabral,Urbana,Belo Horizonte,IBGE
310620005650089,João Pinheiro,Urbana,Belo Horizonte,IBGE
310620005650090,Dom Cabral,Urbana,Belo Horizonte,IBGE
310620005650091,João Pinheiro,Urbana,Belo Horizonte,IBGE
310620005650092,João Pinheiro,Urbana,Belo Horizonte,IBGE
310620005650093,Trinta e Um de Março,Urbana,Belo Horizonte,IBGE
310620005650094,João Pinheiro,Urbana,Belo Horizonte,IBGE
310620005650095,João Pinheiro,Urbana,Belo Horizonte,IBGE
310620005650096,João Pinheiro,Urbana,Belo Horizonte,IBGE
310620005650097,João Pinheiro,Urbana,Belo Horizonte,IBGE
310620005650098,João Pinheiro,Urbana,Belo Horizonte,IBGE
310620005650099,Delta,Urbana,Belo Horizonte,IBGE
310620005650101,Califórnia,Urbana,Belo Horizonte,IBGE
310620005650102,Dom Bosco,Urbana,Belo Horizonte,IBGE
310620005650103,Conjunto Califórnia I,Urbana,Belo Horizonte,IBGE
310620005650104,Conjunto Califórnia I,Urbana,Belo Horizonte,IBGE
310620005650106,Dom Bosco,Urbana,Belo Horizonte,IBGE
310620005650107,Dom Bosco,Urbana,Belo Horizonte,IBGE
310620005650108,Dom Bosco,Urbana,Belo Horizonte,IBGE
310620005650109,Dom Bosco,Urbana,Belo Horizonte,IBGE
310620005650110,Dom Bosco,Urbana,Belo Horizonte,IBGE
310620005650114,Conjunto Jardim Filadélfia,Urbana,Belo Horizonte,IBGE
310620005650115,Glória,Urbana,Belo Horizonte,IBGE
310620005650116,Glória,Urbana,Belo Horizonte,IBGE
310620005650117,Glória,Urbana,Belo Horizonte,IBGE
310620005650118,Conjunto Jardim Filadélfia,Urbana,Belo Horizonte,IBGE
310620005650119,Conjunto Jardim Filadélfia,Urbana,Belo Horizonte,IBGE
310620005650120,Novo Glória,Urbana,Belo Horizonte,IBGE
310620005650121,Novo Glória,Urbana,Belo Horizonte,IBGE
310620005650123,Novo Glória,Urbana,Belo Horizonte,IBGE
310620005650124,Novo Glória,Urbana,Belo Horizonte,IBGE
310620005650125,Novo Glória,Urbana,Belo Horizonte,IBGE
310620005650126,Novo Glória,Urbana,Belo Horizonte,IBGE
310620005650127,Glória,Urbana,Belo Horizonte,IBGE
310620005650129,Glória,Urbana,Belo Horizonte,IBGE
310620005650130,Inconfidência,Urbana,Belo Horizonte,IBGE
310620005650135,Alto Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650136,Alto Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650138,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650139,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650140,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650141,Aparecida Sétima Seção,Urbana,Belo Horizonte,IBGE
310620005650142,Aparecida Sétima Seção,Urbana,Belo Horizonte,IBGE
310620005650143,Aparecida Sétima Seção,Urbana,Belo Horizonte,IBGE
310620005650145,Aparecida,Urbana,Belo Horizonte,IBGE
310620005650146,Bom Jesus,Urbana,Belo Horizonte,IBGE
310620005650147,Nova Esperança,Urbana,Belo Horizonte,IBGE
310620005650148,Nova Esperança,Urbana,Belo Horizonte,IBGE
310620005650150,Santo André,Urbana,Belo Horizonte,IBGE
310620005650151,Nova Esperança,Urbana,Belo Horizonte,IBGE
310620005650152,Nova Esperança,Urbana,Belo Horizonte,IBGE
310620005650155,Santo André,Urbana,Belo Horizonte,IBGE
310620005650156,Santo André,Urbana,Belo Horizonte,IBGE
310620005650157,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650158,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650159,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650160,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650161,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650162,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650163,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650164,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650165,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650166,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650167,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650168,Marmiteiros,Urbana,Belo Horizonte,IBGE
310620005650169,Coração Eucarístico,Urbana,Belo Horizonte,IBGE
310620005650170,Coração Eucarístico,Urbana,Belo Horizonte,IBGE
310620005650171,Coração Eucarístico,Urbana,Belo Horizonte,IBGE
310620005650172,Coração Eucarístico,Urbana,Belo Horizonte,IBGE
310620005650173,Coração Eucarístico,Urbana,Belo Horizonte,IBGE
310620005650174,Coração Eucarístico,Urbana,Belo Horizonte,IBGE
310620005650175,Coração Eucarístico,Urbana,Belo Horizonte,IBGE
310620005650176,Oeste,Urbana,Belo Horizonte,IBGE
310620005650177,Oeste,Urbana,Belo Horizonte,IBGE
310620005650178,João Pinheiro,Urbana,Belo Horizonte,IBGE
310620005650180,João Pinheiro,Urbana,Belo Horizonte,IBGE
310620005650181,João Pinheiro,Urbana,Belo Horizonte,IBGE
310620005650182,Alto dos Pinheiros,Urbana,Belo Horizonte,IBGE
310620005650183,João Pinheiro,Urbana,Belo Horizonte,IBGE
310620005650184,Alto dos Pinheiros,Urbana,Belo Horizonte,IBGE
310620005650206,Califórnia,Urbana,Belo Horizonte,IBGE
310620005650208,Califórnia,Urbana,Belo Horizonte,IBGE
310620005650209,Conjunto Califórnia II,Urbana,Belo Horizonte,IBGE
310620005650211,Vila Califórnia,Urbana,Belo Horizonte,IBGE
310620005650212,Vila Califórnia,Urbana,Belo Horizonte,IBGE
310620005650213,Vila Califórnia,Urbana,Belo Horizonte,IBGE
310620005650214,Vila Califórnia,Urbana,Belo Horizonte,IBGE
310620005650215,Vila Califórnia,Urbana,Belo Horizonte,IBGE
310620005650217,Califórnia,Urbana,Belo Horizonte,IBGE
310620005650218,Califórnia,Urbana,Belo Horizonte,IBGE
310620005650219,Pindorama,Urbana,Belo Horizonte,IBGE
310620005650220,Pindorama,Urbana,Belo Horizonte,IBGE
310620005650221,Pindorama,Urbana,Belo Horizonte,IBGE
310620005650222,Pindorama,Urbana,Belo Horizonte,IBGE
310620005650223,Coqueiral,Urbana,Belo Horizonte,IBGE
310620005650224,Coqueiral,Urbana,Belo Horizonte,IBGE
310620005650225,Pindorama,Urbana,Belo Horizonte,IBGE
310620005650226,Coqueiral,Urbana,Belo Horizonte,IBGE
310620005650227,Pindorama,Urbana,Belo Horizonte,IBGE
310620005650230,Pindorama,Urbana,Belo Horizonte,IBGE
310620005650231,Pindorama,Urbana,Belo Horizonte,IBGE
310620005650232,Pindorama,Urbana,Belo Horizonte,IBGE
310620005650233,Pindorama,Urbana,Belo Horizonte,IBGE
310620005650234,Pindorama,Urbana,Belo Horizonte,IBGE
310620005650235,Pindorama,Urbana,Belo Horizonte,IBGE
310620005650236,Pindorama,Urbana,Belo Horizonte,IBGE
310620005650237,Pindorama,Urbana,Belo Horizonte,IBGE
310620005650238,Pindorama,Urbana,Belo Horizonte,IBGE
310620005650239,Pindorama,Urbana,Belo Horizonte,IBGE
310620005650241,Novo Glória,Urbana,Belo Horizonte,IBGE
310620005650243,Glória,Urbana,Belo Horizonte,IBGE
310620005650244,Coqueiros,Urbana,Belo Horizonte,IBGE
310620005650246,Coqueiros,Urbana,Belo Horizonte,IBGE
310620005650248,Coqueiros,Urbana,Belo Horizonte,IBGE
310620005650249,Coqueiros,Urbana,Belo Horizonte,IBGE
310620005650251,São Salvador,Urbana,Belo Horizonte,IBGE
310620005650252,São Salvador,Urbana,Belo Horizonte,IBGE
310620005650253,São Salvador,Urbana,Belo Horizonte,IBGE
310620005650254,Glória,Urbana,Belo Horizonte,IBGE
310620005650255,Glória,Urbana,Belo Horizonte,IBGE
310620005650257,Glória,Urbana,Belo Horizonte,IBGE
310620005650259,Glória,Urbana,Belo Horizonte,IBGE
310620005650260,Glória,Urbana,Belo Horizonte,IBGE
310620005650263,São Salvador,Urbana,Belo Horizonte,IBGE
310620005650268,São Salvador,Urbana,Belo Horizonte,IBGE
310620005650291,Álvaro Camargos,Urbana,Belo Horizonte,IBGE
310620005650292,Conjunto Novo Dom Bosco,Urbana,Belo Horizonte,IBGE
310620005650312,Alto Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650315,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650316,Aparecida Sétima Seção,Urbana,Belo Horizonte,IBGE
310620005650317,Aparecida Sétima Seção,Urbana,Belo Horizonte,IBGE
310620005650318,Aparecida Sétima Seção,Urbana,Belo Horizonte,IBGE
310620005650320,Vila Sumaré,Urbana,Belo Horizonte,IBGE
310620005650321,Vila Sumaré,Urbana,Belo Horizonte,IBGE
310620005650322,Vila Sumaré,Urbana,Belo Horizonte,IBGE
310620005650324,Ermelinda,Urbana,Belo Horizonte,IBGE
310620005650325,Ermelinda,Urbana,Belo Horizonte,IBGE
310620005650326,Nova Cachoeirinha,Urbana,Belo Horizonte,IBGE
310620005650327,Nova Cachoeirinha,Urbana,Belo Horizonte,IBGE
310620005650328,Ermelinda,Urbana,Belo Horizonte,IBGE
310620005650329,Nova Cachoeirinha,Urbana,Belo Horizonte,IBGE
310620005650330,Nova Cachoeirinha,Urbana,Belo Horizonte,IBGE
310620005650331,Nova Cachoeirinha,Urbana,Belo Horizonte,IBGE
310620005650332,Vila Maloca,Urbana,Belo Horizonte,IBGE
310620005650333,Vila Nova Cachoeirinha I,Urbana,Belo Horizonte,IBGE
310620005650334,Vila Nova Cachoeirinha I,Urbana,Belo Horizonte,IBGE
310620005650335,Vila Nova Cachoeirinha I,Urbana,Belo Horizonte,IBGE
310620005650336,Nova Cachoeirinha,Urbana,Belo Horizonte,IBGE
310620005650337,Aparecida,Urbana,Belo Horizonte,IBGE
310620005650338,Aparecida,Urbana,Belo Horizonte,IBGE
310620005650339,Aparecida,Urbana,Belo Horizonte,IBGE
310620005650340,Aparecida,Urbana,Belo Horizonte,IBGE
310620005650341,Aparecida,Urbana,Belo Horizonte,IBGE
310620005650342,Aparecida,Urbana,Belo Horizonte,IBGE
310620005650343,Aparecida,Urbana,Belo Horizonte,IBGE
310620005650344,Aparecida,Urbana,Belo Horizonte,IBGE
310620005650345,Aparecida,Urbana,Belo Horizonte,IBGE
310620005650346,Bom Jesus,Urbana,Belo Horizonte,IBGE
310620005650347,Bom Jesus,Urbana,Belo Horizonte,IBGE
310620005650348,Bom Jesus,Urbana,Belo Horizonte,IBGE
310620005650349,Bom Jesus,Urbana,Belo Horizonte,IBGE
310620005650350,Aparecida,Urbana,Belo Horizonte,IBGE
310620005650351,Aparecida,Urbana,Belo Horizonte,IBGE
310620005650352,Santo André,Urbana,Belo Horizonte,IBGE
310620005650353,Santo André,Urbana,Belo Horizonte,IBGE
310620005650354,Pedreira Prado Lopes,Urbana,Belo Horizonte,IBGE
310620005650355,Pedreira Prado Lopes,Urbana,Belo Horizonte,IBGE
310620005650356,Pedreira Prado Lopes,Urbana,Belo Horizonte,IBGE
310620005650357,Pedreira Prado Lopes,Urbana,Belo Horizonte,IBGE
310620005650358,Pedreira Prado Lopes,Urbana,Belo Horizonte,IBGE
310620005650359,São Cristóvão,Urbana,Belo Horizonte,IBGE
310620005650360,São Cristóvão,Urbana,Belo Horizonte,IBGE
310620005650361,São Cristóvão,Urbana,Belo Horizonte,IBGE
310620005650362,Lagoinha,Urbana,Belo Horizonte,IBGE
310620005650363,Pedreira Prado Lopes,Urbana,Belo Horizonte,IBGE
310620005650364,Pedreira Prado Lopes,Urbana,Belo Horizonte,IBGE
310620005650365,Senhor dos Passos,Urbana,Belo Horizonte,IBGE
310620005650366,Senhor dos Passos,Urbana,Belo Horizonte,IBGE
310620005650367,Senhor dos Passos,Urbana,Belo Horizonte,IBGE
310620005650368,Lagoinha,Urbana,Belo Horizonte,IBGE
310620005650369,Senhor dos Passos,Urbana,Belo Horizonte,IBGE
310620005650370,Bonfim,Urbana,Belo Horizonte,IBGE
310620005650371,Bonfim,Urbana,Belo Horizonte,IBGE
310620005650372,Santo André,Urbana,Belo Horizonte,IBGE
310620005650373,Bonfim,Urbana,Belo Horizonte,IBGE
310620005650374,Bonfim,Urbana,Belo Horizonte,IBGE
310620005650375,Bonfim,Urbana,Belo Horizonte,IBGE
310620005650376,Lagoinha,Urbana,Belo Horizonte,IBGE
310620005650377,Bonfim,Urbana,Belo Horizonte,IBGE
310620005650378,Lagoinha,Urbana,Belo Horizonte,IBGE
310620005650379,Bonfim,Urbana,Belo Horizonte,IBGE
310620005650380,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650381,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650382,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650383,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650384,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650385,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650386,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650387,Bonfim,Urbana,Belo Horizonte,IBGE
310620005650388,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650390,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650391,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650392,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650394,São Francisco das Chagas,Urbana,Belo Horizonte,IBGE
310620005650395,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650396,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650397,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650398,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650399,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650400,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650401,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650402,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650403,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650404,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650405,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650406,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650407,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650408,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650409,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650410,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650412,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650413,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650414,Monsenhor Messias,Urbana,Belo Horizonte,IBGE
310620005650416,Lorena,Urbana,Belo Horizonte,IBGE
310620005650419,Minas Brasil,Urbana,Belo Horizonte,IBGE
310620005650420,Monsenhor Messias,Urbana,Belo Horizonte,IBGE
310620005650421,Jardim Montanhês,Urbana,Belo Horizonte,IBGE
310620005650422,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650423,Monsenhor Messias,Urbana,Belo Horizonte,IBGE
310620005650424,Monsenhor Messias,Urbana,Belo Horizonte,IBGE
310620005650425,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650426,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650427,Dom Cabral,Urbana,Belo Horizonte,IBGE
310620005650428,Dom Cabral,Urbana,Belo Horizonte,IBGE
310620005650429,Vila PUC,Urbana,Belo Horizonte,IBGE
310620005650430,Dom Cabral,Urbana,Belo Horizonte,IBGE
310620005650431,Minas Brasil,Urbana,Belo Horizonte,IBGE
310620005650432,Glória,Urbana,Belo Horizonte,IBGE
310620005650436,Jardim Montanhês,Urbana,Belo Horizonte,IBGE
310620005650437,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650438,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650439,Alto Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650440,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650441,Nova Esperança,Urbana,Belo Horizonte,IBGE
310620005650442,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650443,Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650444,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650445,Monsenhor Messias,Urbana,Belo Horizonte,IBGE
310620005650446,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650447,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650448,Marmiteiros,Urbana,Belo Horizonte,IBGE
310620005650449,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650450,Coração Eucarístico,Urbana,Belo Horizonte,IBGE
310620005650451,João Pinheiro,Urbana,Belo Horizonte,IBGE
310620005650453,Delta,Urbana,Belo Horizonte,IBGE
310620005650454,João Pinheiro,Urbana,Belo Horizonte,IBGE
310620005650455,Conjunto Califórnia I,Urbana,Belo Horizonte,IBGE
310620005650456,Dom Bosco,Urbana,Belo Horizonte,IBGE
310620005650457,Dom Bosco,Urbana,Belo Horizonte,IBGE
310620005650458,Glória,Urbana,Belo Horizonte,IBGE
310620005650459,Novo Glória,Urbana,Belo Horizonte,IBGE
310620005650460,Álvaro Camargos,Urbana,Belo Horizonte,IBGE
310620005650462,Glória,Urbana,Belo Horizonte,IBGE
310620005650463,Glória,Urbana,Belo Horizonte,IBGE
310620005650464,Glória,Urbana,Belo Horizonte,IBGE
310620005650466,Caiçara-Adelaide,Urbana,Belo Horizonte,IBGE
310620005650467,Alto Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650468,Alto Caiçaras,Urbana,Belo Horizonte,IBGE
310620005650470,Nova Esperança,Urbana,Belo Horizonte,IBGE
310620005650471,Aparecida,Urbana,Belo Horizonte,IBGE
310620005650473,Bom Jesus,Urbana,Belo Horizonte,IBGE
310620005650474,Santo André,Urbana,Belo Horizonte,IBGE
310620005650476,Bonfim,Urbana,Belo Horizonte,IBGE
310620005650477,Bonfim,Urbana,Belo Horizonte,IBGE
310620005650478,Santo André,Urbana,Belo Horizonte,IBGE
310620005650479,Carlos Prates,Urbana,Belo Horizonte,IBGE
310620005650480,Padre Eustáquio,Urbana,Belo Horizonte,IBGE
310620005650481,Coração Eucarístico,Urbana,Belo Horizonte,IBGE
310620005650483,Coração Eucarístico,Urbana,Belo Horizonte,IBGE
310620005650486,Oeste,Urbana,Belo Horizonte,IBGE
310620005650487,João Pinheiro,Urbana,Belo Horizonte,IBGE
310620005650488,João Pinheiro,Urbana,Belo Horizonte,IBGE
310620005650489,Alto dos Pinheiros,Urbana,Belo Horizonte,IBGE
310620005650490,Oeste,Urbana,Belo Horizonte,IBGE
310620005650491,Oeste,Urbana,Belo Horizonte,IBGE
