NM_MUNICIPIO,NR_ZONA,NR_LOCAL_VOTACAO,NM_LOCAL_VOTACAO,DS_ENDERECO,NM_BAIRRO,DS_TIPO_LOCAL,NR_LATITUDE,NR_LONGITUDE,QT_ELEITORES,QT_SECOES
CONSELHEIRO LAFAIETE,87,1295,ESCOLA ESTADUAL DOUTOR ANTERO CHAVES,AMARO RIBEIRO,AMARO RIBEIRO,Convencional,-20.6987669,-43.8040461,1363,4
CONSELHEIRO LAFAIETE,87,1309,ESCOLA ESTADUAL ISAURA FERREIRA,RUA CONGONHAS 325 SANTA CRUZ,BARREIRA,Convencional,-20.651419,-43.8120281,2584,8
CONSELHEIRO LAFAIETE,87,1317,ESCOLA MUNICIPAL PROFESSOR LUIZ CARLOS GOMES BEATO,RUA DIAS DE SOUZA 353 LOURDES,LOURDES,Convencional,-20.6579659,-43.7971875,1609,5
CONSELHEIRO LAFAIETE,87,1325,CENTRO COMUNITÁRIO DO BAIRRO CACHOEIRA,"RUA JOSÉ MARTINS SIMÕES, 85",CACHOEIRA,Convencional,-20.6537781,-43.8019434,1174,6
CONSELHEIRO LAFAIETE,87,1333,ESCOLA ESTADUAL GENERAL SYLVIO RAULINO DE OLIVEIRA,"RUA CASEMIRO ADRIANO SILVA, 383",CACHOEIRA,Convencional,-20.6538048,-43.7986834,3414,10
CONSELHEIRO LAFAIETE,87,1341,CENTRO EDUCACIONAL PROFESSOR OLAVO MENDES BRANDÃO,RUA BERNARDO GUIMARAES 76,TRIÂNGULO,Convencional,-20.6698497,-43.792548,1229,5
CONSELHEIRO LAFAIETE,87,1350,ESCOLA ESTADUAL LOPES FRANCO,RUA SANTA TEREZINHA 106,CARIJÓS,Convencional,-20.668887,-43.7976086,1419,6
CONSELHEIRO LAFAIETE,87,1376,ESCOLA ESTADUAL GERALDO BITTENCOURT,"RUA NOSSA SENHORA DA PAZ, 460",SAGRADO CORAÇÃO DE JESUS,Convencional,-20.6551826,-43.771755,4702,16
CONSELHEIRO LAFAIETE,87,1384,ESCOLA ESTADUAL CESEC PROFESSOR JOSÉ MARTINS SOBRINHO,"TRAVESSA OLAVO ALBUQUERQUE BRANDÃO, 50",SANTO ANTÔNIO,Convencional,-20.660052,-43.7793459,1566,8
CONSELHEIRO LAFAIETE,87,1406,ESCOLA ESTADUAL MONSENHOR ANTÔNIO JOSÉ FERREIRA,RUA JOÃO MARTINS PEREIRA 80,PAULO VI,Convencional,-20.6849707,-43.7970299,2054,8
CONSELHEIRO LAFAIETE,87,1414,ESCOLA ESTADUAL PROFESSOR ASTOR VIANNA,RUA JOEMY FARIA 214,PROGRESSO,Convencional,-20.6667157,-43.7767795,4632,14
CONSELHEIRO LAFAIETE,87,1422,ESCOLA MUNICIPAL DEPUTADO ELY FRANCO RIBEIRO,RUA FRANCISCO LOBO 1229,MOINHOS,Convencional,-20.664047,-43.7746794,1066,4
CONSELHEIRO LAFAIETE,87,1457,CENTRO CONVIVÊNCIA ADULTO ESPECIAL MARGARIDA DA CONCEIÇÃO RODRIGUES,"RUA NOSSA SENHORA DE FÁTIMA, 200",MUSEU,Convencional,-20.652287,-43.7823649,804,3
CONSELHEIRO LAFAIETE,87,1473,ESCOLA ESTADUAL AUGUSTO JOSÉ VIEIRA,RUA PADRE TEÓFILO REYN 920,SÃO DIMAS,Convencional,-20.6667549,-43.809207,1747,5
CONSELHEIRO LAFAIETE,87,1481,IFMG CAMPUS CONSELHEIRO LAFAIETE,RUA PADRE TEÓFILO REYN 441,SÃO DIMAS,Convencional,-20.6707981,-43.805894,1738,5
CONSELHEIRO LAFAIETE,87,1490,ESCOLA ESTADUAL MARECHAL HUMBERTO DE ALENCAR CASTELLO BRANCO,RUA BARÃO DE SUASSUÍ 244,SANTA EFIGÊNIA,Convencional,-20.657129,-43.7859367,783,3
CONSELHEIRO LAFAIETE,87,1503,SUPERINTENDÊNCIA REGIONAL DE ENSINO - SRE,"RUA MELVIM JONES, 515",CAMPO ALEGRE,Convencional,-20.6573533,-43.7924242,930,3
CONSELHEIRO LAFAIETE,87,1520,ESCOLA MUNICIPAL PROFESSORA JÚLIA MIRANDA NOGUEIRA,RUA ALEXANDRINA DE QUEIRÓZ 25,SÃO JOÃO,Convencional,-20.6762416,-43.7806943,3417,12
CONSELHEIRO LAFAIETE,87,1546,ESCOLA ESTADUAL LUIZ DE MELO VIANA SOBRINHO,"AV. SANTA MATILDE , S/ N  ",SANTA MATILDE,Convencional,-20.6798024,-43.7888777,3350,13
CONSELHEIRO LAFAIETE,87,1554,ESCOLA ESTADUAL QUEIRÓZ JÚNIOR,RUA SANTA MATILDE 18,GAGÉ,Convencional,-20.5904041,-43.8043346,1429,5
CONSELHEIRO LAFAIETE,87,1570,ESCOLA MUNICIPAL HERCULANO DO VALE,JOAQUIM MURTINHO,JOAQUIM MURTINHO,Convencional,,,55,1
CONSELHEIRO LAFAIETE,87,1589,ESCOLA MUNICIPAL ESPERIDIÃO PEREIRA,MATO DENTRO,MATO DENTRO,Convencional,,,301,1
CONSELHEIRO LAFAIETE,87,1597,ESCOLA MUNICIPAL PREFEITO PEDRO SILVA,RUA LIBÂNEA LEMOS 423,SÃO GONÇALO,Convencional,-20.6556986,-43.8499761,435,2
CONSELHEIRO LAFAIETE,87,1600,ESCOLA MUNICIPAL MARIA SERAFINA PEIXOTO,SÃO VICENTE,SÃO VICENTE,Convencional,,,294,1
CONSELHEIRO LAFAIETE,87,1619,ESCOLA ESTADUAL DOUTOR ANTÔNIO NOGUEIRA REZENDE,RUA JOSÉ CARLOS NEVES 150,BUARQUE DE MACEDO,Convencional,-20.7523501,-43.7791178,707,2
CONSELHEIRO LAFAIETE,87,1627,CENTRO DE REFERÊNCIA DO IDOSO,"RUA QUINCAS ALVES, 353",MUSEU,Convencional,-20.6538442,-43.7823092,1623,6
CONSELHEIRO LAFAIETE,87,1635,ESCOLA MUNICIPAL ARNALDO RODRIGUES PEREIRA,ALMEIDAS  ,ALMEIDAS,Convencional,-20.6466445,-43.7744741,562,2
CONSELHEIRO LAFAIETE,87,1643,ESCOLA ESTADUAL MOACIR DE SOUZA DIAS,"RUA SANTO ANTÔNIO DE PÁDUA, 450",SÃO BENEDITO,Convencional,-20.6420019,-43.8063785,1647,6
CONSELHEIRO LAFAIETE,87,1651,ESCOLA MUNICIPAL  PADRE JOSÉ LOBO DA SILVEIRA,RUA ANTÔNIO MANOEL S/N,RANCHO NOVO,Convencional,-20.6177967,-43.7473834,515,2
CONSELHEIRO LAFAIETE,87,1660,CENTRO DE ESTUDO INFANTIL JOSEPHA MELO CHAVES BRANDÃO,RUA SÃO JOÃO 77,SÃO JOÃO,Convencional,-20.6783564,-43.7778618,882,4
CONSELHEIRO LAFAIETE,87,1678,POSTO DISTRITAL PADRE CORNELIO MOEREL,"ADOLFO SIQUEIRA ,S/N",SÃO JOÃO,Convencional,,,259,1
CONSELHEIRO LAFAIETE,87,1686,ESCOLA MUNICIPAL PROFESSORA NILCE MOREIRA,"RUA MAURO NOGUEIRA  ,222",MORRO DA MINA,Convencional,-20.6472433,-43.7752589,3716,13
CONSELHEIRO LAFAIETE,87,1708,ESCOLA MUNICIPAL JAIR NORONHA,RUA FRANCISCO LOBO 2864,MOINHOS,Convencional,-20.6722672,-43.7685935,1927,5
CONSELHEIRO LAFAIETE,87,1716,CENTRO DE PASTORAL LUCIR URBANO DE PAULA,RUA JOSÉ GERALDO FILHO 830,VILA RESENDE,Convencional,-20.6473028,-43.7698866,1100,3
CONSELHEIRO LAFAIETE,87,1724,ESCOLA MUNICIPAL MARINHO FERNANDES,RUA JOSÉ ANTÔNIO LARA 47,TIETÊ,Convencional,-20.6498287,-43.7658841,1633,5
CONSELHEIRO LAFAIETE,87,1732,ESCOLA MUNICIPAL DOUTOR RUI PENA - CAIC,RUA FRANCISCO FERREIRA DE RESENDE 333,SÃO JOÃO,Convencional,-20.682011,-43.780056,2435,7
CONSELHEIRO LAFAIETE,87,1740,ESCOLA MUNICIPAL PROFESSOR DORIOL BEATO,RUA SENADOR MILTOM CAMPOS 610,ANGÉLICA,Convencional,,,2153,8
CONSELHEIRO LAFAIETE,87,1759,SALÃO PAROQUIAL BOM PASTOR,RUA MARIA JOSÉ 189,SANTA MATILDE,Convencional,-20.6816864,-43.7878929,2507,7
CONSELHEIRO LAFAIETE,87,1767,ESCOLA MUNICIPAL JOSÉ CASTELLÕES DE MENEZES,"RUA RAIMUNDO ANDRADE DORNELAS, 321- JK",JK,Convencional,-20.6454872,-43.7826882,661,2
CONSELHEIRO LAFAIETE,87,1783,ESCOLA MUNICIPAL VEREADOR JOSÉ ALEIXO DE MATOS,"RUA JAIR DA ROCHA VIEIRA, 13",PAULO VI,Convencional,-20.6853491,-43.7957821,1241,4
CONSELHEIRO LAFAIETE,87,1805,ESCOLA MUNICIPAL JADIR PINTO DE AZEVEDO,"RUA MURILO AUGUSTO DE REZENDE, 165",SÃO JOÃO,Convencional,-20.6735952,-43.7802837,692,2
CONSELHEIRO LAFAIETE,87,1813,ESCOLA MUNICIPAL MARECHAL DEODORO DA FONSECA,"RUA QUINTINO BOCAIUVA, 02",SANTA MATILDE,Convencional,-20.6816428,-43.7924789,236,2
CONSELHEIRO LAFAIETE,87,1821,ESCOLA MUNICIPAL PEDRO REZENDE DOS SANTOS,"RUA LUIZ MANDUCA JÚNIOR, 310",SATÉLITE,Convencional,-20.6362849,-43.806674,555,2
CONSELHEIRO LAFAIETE,87,1830,ESCOLA ESTADUAL GENERAL OSWALDO PINTO DA VEIGA,"RUA SÃO JOSÉ, 377",SÃO SEBASTIÃO,Convencional,-20.6653417,-43.7983213,1093,8
CONSELHEIRO LAFAIETE,87,1856,CENTRO DE REFERÊNCIA MUNICIPAL VEREADOR JUQUITA VIEIRA,"RUA CÉLIA DE SOUZA BRAGA, 130 - LIMA DIAS II",LIMA DIAS II,Convencional,-20.6394964,-43.7956422,211,1
CURVELO,100,1015,ESCOLA ESTADUAL BOLIVAR DE FREITAS,"RUA VISCONDE DE OURO PRETO, N 150",CENTRO,Convencional,-18.7542189,-44.429894,3889,13
CURVELO,100,1023,FACULDADE DE ADMINISTRACAO DE CURVELO,"RUA JOAO PESSOA, N 88",CENTRO,Convencional,-18.7547375,-44.428087,2766,9
CURVELO,100,1031,COLÉGIO FRANCISCANO SANTO ANTONIO - ISA,"RUA RAIMUNDA SOUZA MARQUES, N 90",CENTRO,Convencional,-18.7507466,-44.426205,1697,5
CURVELO,100,1040,ESCOLA MUNICIPAL DOUTOR VIRIATO DINIZ MASCARENHAS,"PRACA CESARIO ALVIM, N 271",CENTRO,Convencional,-18.7492864,-44.430032,1695,5
CURVELO,100,1058,ESCOLA ESTADUAL MINISTRO ADAUTO LUCIO CARDOSO,"RUA RIACHUELO, N 553",CURIANGO,Convencional,-18.7462131,-44.431904,2173,7
CURVELO,100,1074,ESCOLA MUNICIPAL MARIA AMALIA,"RUA CAMPOS ALTOS, N 155",MARIA AMALIA,Convencional,-18.760094,-44.441092,2987,9
CURVELO,100,1090,ESCOLA ESTADUAL SAO VICENTE DE PAULO,"RUA CANAA, N 60",JARDIM PARAISO,Convencional,-18.7663633,-44.423362,2124,9
CURVELO,100,1104,ESCOLA ESTADUAL INTERVENTOR ALCIDES LINS,"PRACA PROFESSOR CLAUDOVINO DE CARVALHO, N 358",TIBIRA,Convencional,-18.7585193,-44.425472,3622,13
CURVELO,100,1112,PRE ESCOLAR PEQUENO UNIVERSO - CSU,"RUA EURIPEDES DE PAULA, N 121",TIBIRA,Convencional,-18.769281,-44.428705,1292,4
CURVELO,100,1120,ESCOLA ESTADUAL SAO GERALDO,"RUA FRANCISCO GABRIEL JOVITA, N 12",PASSAGINHA,Convencional,-18.7517288,-44.417041,1932,6
CURVELO,100,1139,ESCOLA ESPECIAL PADRE PAULO RUTTEM - APAE,"RUA FRANCISCO GABRIEL JOVITA,  N 225",PASSAGINHA,Convencional,-18.7506456,-44.416537,2112,7
CURVELO,100,1147,ESCOLA MUNICIPAL ANTONINO DINIZ COUTO,"RUA NOVA AMERICA, N 90",PASSAGINHA,Convencional,-18.7483919,-44.420212,1311,4
CURVELO,100,1155,ESCOLA ESTADUAL MAJOR ANTONIO SALVO,"RUA OLEGARIO MACIEL,  N 413",BELA VISTA,Convencional,-18.7630222,-44.435078,3332,10
CURVELO,100,1163,ESCOLA ESTADUAL EURIPEDES DE PAULA,"AVENIDA INTEGRAÇAO SERGIO EUGENIO DA SILVA, N 2758",BELA VISTA,Convencional,-18.7688164,-44.434706,2360,7
CURVELO,100,1171,ESCOLA ESTADUAL IRMA CLARENTINA,"RUA PENSILVANIA, N 150",VILA DE LOURDES,Convencional,-18.7733303,-44.438963,4042,12
CURVELO,100,1180,ESCOLA ESTADUAL IRMA RAIMUNDA MARQUES,"RUA JUSTINIANO GONCALVES AGUIAR, S/N",ESPERANCA,Convencional,-18.785741,-44.451604,2288,7
CURVELO,100,1198,ESCOLA MUNICIPAL ANGELINA DOTTI,"RUA E, N 247",IPIRANGA,Convencional,-18.7867079,-44.430578,1803,6
CURVELO,100,1201,ESCOLA MUNICIPAL FILOMENA DE OLIVEIRA LEITE,"RUA PARACATU, N 75",SANTA RITA,Convencional,-18.7451599,-44.450575,1578,5
CURVELO,100,1210,ESCOLA MUNICIPAL BOAVENTURA PEREIRA LEITE,"RUA DIRCEU AUGUSTO ALEMAO,  N 80",BOM JESUS,Convencional,-18.7393138,-44.430864,3527,11
CURVELO,100,1228,ESCOLA ESTADUAL ANTONINA MASCARENHAS GONZAGA,"PRACA CORONEL JOSE JULIO MASCARENHAS, N 185",ANGUERETA,Convencional,-19.1452347,-44.651481,729,3
CURVELO,100,1236,ESCOLA ESTADUAL PADRE AUGUSTO HORTA,"RUA JOSE ALVES GUIMARAES, N 250",SAO JOSE DA LAGOA,Convencional,-19.1453699,-44.542311,2371,9
CURVELO,100,1244,ESCOLA MUNICIPAL ANTONIO TEIXEIRA GUIMARAES,"POVOADO DE SAO JOSE DAS PEDRAS, S/N",TAPERA,Convencional,-19.0470597,-44.532642,259,1
CURVELO,100,1252,ESCOLA MUNICIPAL LUCIO CARDOSO,"RUA PROFESSORA ELISA OCTAVIANO DE ALVARENGA, N 164",LUCIO CARDOSO,Convencional,-18.723738,-44.435252,294,1
CURVELO,100,1260,ESCOLA ESTADUAL MODESTINO CARLOS DA FONSECA,"RUA MODESTINO CARLOS DA FONSECA, N 476",SANTA RITA DO CEDRO,Convencional,-18.8120261,-44.155417,327,2
CURVELO,100,1279,ESCOLA MUNICIPAL AMERICO PENA,"PRACA DA IGREJA, S/N",SACO NOVO,Convencional,-18.8828468,-44.271234,354,2
CURVELO,100,1287,ESCOLA MUNICIPAL GETULIO DINIZ VALE,"POVOADO SAO GERALDO DO JATAI, S/N",SAO GERALDO DO JATAI,Convencional,-18.88891,-44.179946,264,1
CURVELO,100,1295,ESCOLA ESTADUAL TOMAZ GONZAGA,"RUA JOSE PEREIRA DE MATOS, N 30",TOMAZ GONZAGA,Convencional,-18.4410312,-44.324222,353,2
CURVELO,100,1309,ESCOLA ESTADUAL BASILIO FRANCISCO XAVIER,"RUA BASILIO FRANCISCO XAVIER, N 11",ESTIVA,Convencional,-18.4474278,-44.252304,620,2
CURVELO,100,1317,ESCOLA ESTADUAL JOSE PEREIRA DE MATOS,"PRACA DA MATRIZ, S/N",VARGEM DE CIMA,Convencional,-18.5217966,-44.213566,135,1
CURVELO,100,1325,ESCOLA MUNICIPAL DONA FININHA,"PRACA DA ESTACAO, S/ N",MASCARENHAS,Convencional,-18.9415086,-44.394491,223,1
CURVELO,100,1333,ESCOLA MUNICIPAL GUIMARAES ROSA,"POVOADO DO BANANAL, S/N",BANANAL,Convencional,-19.0294237,-44.516783,160,1
CURVELO,100,1350,ESCOLA MUNICIPAL VIRGULINO SARAIVA,"PRACA DA IGREJA, S/ N",ROCA DO BREJO,Convencional,-18.3381211,-44.315287,79,1
CURVELO,100,1368,ESCOLA MUNICIPAL PRINCESA IZABEL,"PRACA DA IGREJA, S/ N",ANGICOS,Convencional,-18.8715305,-44.468033,235,1
CURVELO,100,1406,CENTRO INFANTIL DONA JOANINHA - CCI,"RUA JUCA VEO, N 85",BELA VISTA,Convencional,-18.7668684,-44.438635,1304,4
CURVELO,100,1422,ESCOLA MUNICIPAL MARIA DA COSTA BRAVO,CACHOEIRA DO CHORO,CACHOEIRA DO CHORO,Convencional,-19.0084451,-44.680979,285,1
CURVELO,100,1457,ASSOCIACAO COMUNITARIA DE MORADORES DO BAIRRO SANTA CRUZ,"RUA RAUL SOARES, N 77",SANTA CRUZ,Convencional,-18.7433212,-44.422547,948,3
CURVELO,100,1465,ESCOLA MUNICIPAL CARMELITA ARRIEIRO,"AVENIDA CARMELITA ARRIEIRO, N 100",PONTE NOVA,Convencional,-18.7865394,-44.419012,1849,6
CURVELO,100,1473,ESCOLA MUNICIPAL DOUTOR VIRIATO MASCARENHAS GONZAGA - CAIC,"RUA COSTA RICA, N 320",BELA VISTA,Convencional,-18.7713258,-44.440765,2651,8
CURVELO,100,1481,ESCOLA ESTADUAL SERGIO EUGENIO DA SILVA,"POVOADO DE COBU, S/N",CANABRAVA,Convencional,-18.861319,-44.641689,607,9
CURVELO,100,1511,ESCOLA MUNICIPAL PADRE CELSO DE CARVALHO,"AVENIDA GENTIL DE MATOS, N 395",TIBIRA,Convencional,-18.7632977,-44.427307,666,2
CURVELO,100,1520,COLEGIO TIRADENTES DA POLICIA MILITAR DE MINAS GERAIS - CURVELO,"AVENIDA VICTOR ALVES DA SILVA, N 45",BOA ESPERANCA,Convencional,-18.7832581,-44.448055,232,1
DIVINÓPOLIS,102,1066,COLÉGIO APOGEU - ANTIGA FACED,"PRAÇA DO MERCADO MUNICIPAL, 191",CENTRO,Convencional,-20.1392271,-44.8880672,3039,9
DIVINÓPOLIS,102,1082,ESCOLA ESTADUAL PADRE MATIAS LOBATO,"PRAÇA BENEDITO VALADARES , S/N",CENTRO,Convencional,-20.1426329,-44.8911339,3567,11
DIVINÓPOLIS,102,1104,INSTITUTO NOSSA SENHORA DO SAGRADO CORAÇÃO,"AVENIDA SETE DE SETEMBRO, 1180",CENTRO,Convencional,-20.1414021,-44.8911892,3567,10
DIVINÓPOLIS,102,1112,COLÉGIO SÃO JOSÉ E SÃO GERALDO,"RUA SERGIPE, 271",CENTRO,Convencional,-20.147731,-44.893195,833,5
DIVINÓPOLIS,102,1155,CENTRO PASTORAL DA IGREJA NOSSA SENHORA DA GUIA,"RUA SERGIPE, 1250",VILA BELO HORIZONTE,Convencional,-20.1445112,-44.901987,349,1
DIVINÓPOLIS,102,1163,ESCOLA ESTADUAL DONA ANTÔNIA VALADARES,"AV. SETE DE SETEMBRO , 669",CENTRO,Convencional,-20.1457716,-44.8932522,4122,12
DIVINÓPOLIS,102,1171,ESCOLA ESTADUAL HALIM SOUKI,"AV. AMAZONAS , 118",CATALÃO,Convencional,-20.1503854,-44.900013,3600,11
DIVINÓPOLIS,102,1180,ESCOLA ESTADUAL HENRIQUE GALVÃO,"RUA ALMIRANTE TAMANDARÉ,  415",CATALÃO,Convencional,-20.15486,-44.903118,3346,10
DIVINÓPOLIS,102,1198,CENTRO DE EDUCAÇÃO INTEGRAL,"RUA SÃO PAULO, 1441",SIDIL,Convencional,-20.1409949,-44.8986824,3674,10
DIVINÓPOLIS,102,1201,ESCOLA ESTADUAL  MIGUEL COUTO,"RUA IPANEMA , 300",IPIRANGA,Convencional,-20.1396045,-44.907959,3854,10
DIVINÓPOLIS,102,1210,COLÉGIO SÃO JOSÉ E SÃO GERALDO,"RUA SERGIPE, 271",CENTRO,Convencional,-20.147731,-44.893195,2090,6
DIVINÓPOLIS,102,1228,ESCOLA ESTADUAL MARTIN CYPRIEN - POLIVALENTE,"RUA AMAZONAS, 881",SÃO JOSÉ,Convencional,-20.158126,-44.9025969,5091,14
DIVINÓPOLIS,102,1236,ESCOLA ESTADUAL  MONSENHOR DOMINGOS,"AV. ANTÔNIO OLÍMPIO DE MORAIS , 1441",VILA CRUZEIRO,Convencional,-20.1362161,-44.8865069,2424,7
DIVINÓPOLIS,102,1244,ESCOLA ESTADUAL PATRONATO BOM PASTOR,"RUA ITUTINGA , 620",BOM PASTOR,Convencional,-20.1187087,-44.8869405,4069,11
DIVINÓPOLIS,102,1252,ESCOLA ESTADUAL JOVELINO RABELO,"RUA GUARACI CARLOS DE FREITAS, 606",SANTA CLARA,Convencional,-20.132335,-44.885882,1047,3
DIVINÓPOLIS,102,1260,ESCOLA MUNICIPAL CETEPE,"RUA BAHIA, 1755",SÃO SEBASTIÃO,Convencional,-20.129621,-44.889588,4283,13
DIVINÓPOLIS,102,1279,ESCOLA ESTADUAL ANTÔNIO BELARMINO GOMES,"RUA ALBERTO COIMBRA , 131",SANTO ANTÔNIO DOS CAMPOS,Convencional,-20.1048724,-44.9735098,3373,10
DIVINÓPOLIS,102,1295,SALÃO COMUNITÁRIO DOS COSTAS,COMUNIDADE DE COSTAS,ZONA RURAL,Convencional,-19.9937025,-44.936928,129,1
DIVINÓPOLIS,102,1309,ESCOLA ESTADUAL SÃO FRANCISCO DE ASSIS,"RUA ITAPECERICA, 1495",SIDIL,Convencional,-20.1368157,-44.8991668,2697,8
DIVINÓPOLIS,102,1317,CENTRO COMUNITÁRIO DE QUILOMBO,COMUNIDADE RURAL DE QUILOMBO,ZONA RURAL,Convencional,-20.0200191,-44.95247,333,1
DIVINÓPOLIS,102,1325,ESCOLA MUNICIPAL MIGUEL ANTÔNIO ESTEVES,COMUNIDADE DE DJALMA DUTRA,ZONA RURAL,Convencional,-20.0659571,-45.0218456,562,2
DIVINÓPOLIS,102,1333,ESCOLA MUNICIPAL MARIA VALINHOS RAMOS,COMUNIDADE DE AMADEU LACERDA,ZONA RURAL,Convencional,-20.0743748,-45.108838,264,1
DIVINÓPOLIS,102,1341,CENTRO COMUNITÁRIO DE MATA DOS COQUEIROS,COMUNIDADE RURAL DA MATA DOS COQUEIROS,ZONA RURAL,Convencional,-20.02376,-44.997208,178,1
DIVINÓPOLIS,102,1350,UEMG - UNIVERSIDADE DO ESTADO DE MINAS GERAIS,"AV. PARANÁ, 3.001",JARDIM BELVEDERE I E II,Convencional,-20.1707376,-44.913296,1395,5
DIVINÓPOLIS,102,1368,ESCOLA ESTADUAL ARMANDO NOGUEIRA SOARES,"RUA CARBONITA, 1240",SÃO JUDAS TADEU,Convencional,-20.162272,-44.9137402,3789,10
DIVINÓPOLIS,102,1376,ESCOLA MUNICIPAL OTÁVIO OLÍMPIO DE OLIVEIRA,"ALAMEDA RIO ARAGUAIA, 501",TIETÊ,Convencional,-20.1448309,-44.9177001,3318,9
DIVINÓPOLIS,102,1384,ESCOLA ESTADUAL MANOEL CORREA FILHO,"RUA CAPITÓLIO, 280",PLANALTO,Convencional,-20.1466542,-44.9078668,4734,12
DIVINÓPOLIS,102,1392,ESCOLA ESTADUAL ILÍDIO DA COSTA PEREIRA,"RUA ITAMARANDIBA, 1451",ALVORADA,Convencional,-20.1165308,-44.8985097,3506,9
DIVINÓPOLIS,102,1406,ESCOLA ESTADUAL JOVELINO RABELO,"RUA GUARACI CARLOS DE FREITAS, 606",SANTA CLARA,Convencional,-20.132335,-44.885882,1057,5
DIVINÓPOLIS,102,1414,ESCOLA MUNICIPAL EMÍLIO RIBAS,COMUNIDADE DO CHORO,ZONA RURAL,Convencional,-20.0542448,-44.9234198,502,2
DIVINÓPOLIS,102,1422,ASSOCIAÇÃO DE MORADORES DE BRANQUINHOS,COMUNIDADE RURAL DE BRANQUINHOS,ZONA RURAL,Convencional,-20.0576488,-44.961422,290,1
DIVINÓPOLIS,102,1430,CAIC - ESCOLA MUNICIPAL PADRE JOÃO BRUNO,"AVENIDA DAS GARÇAS, 311",SERRA VERDE,Convencional,-20.109808,-44.901662,3069,8
DIVINÓPOLIS,102,1449,ESCOLA MUNICIPAL PROFESSORA  HERMÍNIA  CORGOZINHO,"RUA VIRIATO CORRÊA , 2400",BELA VISTA,Convencional,-20.1724713,-44.9065239,3736,10
DIVINÓPOLIS,102,1457,ESCOLA ESTADUAL VICENTE MATEUS,"RUA ALCOBAÇA , 71",OLIVEIRAS,Convencional,-20.105678,-44.877237,2618,7
DIVINÓPOLIS,102,1473,ESCOLA MUNICIPAL DONA MARIA ROSA,"RUA RUBENS MARIANO PACHECO, 61",REALENGO,Convencional,-20.1840324,-44.9075446,1177,3
DIVINÓPOLIS,102,1481,CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,"RUA GOIABEIRA, 455",JARDINÓPOLIS,Convencional,-20.1930847,-44.939972,1085,3
DIVINÓPOLIS,102,1490,ESCOLA MUNICIPAL PADRE GUARITÁ,"RUA TENENTE MÁRCIO, 210",ORION,Convencional,-20.1342968,-44.921275,1858,5
DIVINÓPOLIS,102,1503,COLÉGIO ROBERTO CARNEIRO,"RUA MINAS GERAIS, 593",CENTRO,Convencional,-20.1448072,-44.8912486,3674,10
DIVINÓPOLIS,102,1511,ESCOLA MUNICIPAL VENEZA GUIMARÃES,"ESTRADA DA CACHOEIRINHA, 121",SANTO ANTÔNIO DOS CAMPOS,Convencional,-20.1002856,-44.962811,1331,4
DIVINÓPOLIS,102,1520,UEMG - UNIVERSIDADE DO ESTADO DE MINAS GERAIS,"AVENIDA PARANÁ, 3.001",JARDIM BELVEDERE I E II,Convencional,-20.1707376,-44.913296,3080,8
DIVINÓPOLIS,102,1538,ESCOLA MUNICIPAL ODILON SANTIAGO,"RUA MÁRIO FRANCISCO GONÇALVES, 1.101",CASA NOVA,Convencional,-20.1567992,-44.9281063,2230,6
DIVINÓPOLIS,102,1554,CENTRO PASTORAL DA IGREJA NOSSA SENHORA DA GUIA,"RUA SERGIPE, 1250",VILA BELO HORIZONTE,Convencional,-20.1445112,-44.901987,706,2
DIVINÓPOLIS,103,1031,ESCOLA ESTADUAL JOAQUIM NABUCO,"AV 1 DE JUNHO, 570",CENTRO,Convencional,-20.1441619,-44.8871908,2847,8
DIVINÓPOLIS,103,1040,INSS,"AV GETÚLIO VARGAS, 342",CENTRO,Convencional,-20.1462748,-44.8868852,578,2
DIVINÓPOLIS,103,1074,ESCOLA ESTADUAL ANTÔNIO OLÍMPIO DE MORAIS,"RUA HENRIQUE GALVÃO , 274",ESPÍRITO SANTO,Convencional,-20.135866,-44.8729159,3129,9
DIVINÓPOLIS,103,1082,ESCOLA ESTADUAL PROFESSOR CHICO DIAS,"RUA JOAQUIM JOSÉ FERREIRA, 71",DANILO PASSOS II,Convencional,-20.1190206,-44.8720561,2477,10
DIVINÓPOLIS,103,1090,ESCOLA ESTADUAL SÃO VICENTE,"RUA DO ALUMÍNIO, 505",NITERÓI,Convencional,-20.1440092,-44.8765448,4155,12
DIVINÓPOLIS,103,1104,ESCOLA ESTADUAL SANTO TOMAZ DE AQUINO,"RUA GONÇALVES DIAS , 670",PORTO VELHO,Convencional,-20.1488667,-44.8813294,4143,13
DIVINÓPOLIS,103,1112,ESCOLA ESTADUAL  LAURO EPIFÂNIO,"AV. DOLORES A RABELO, 651",INTERLAGOS,Convencional,-20.159083,-44.8734893,3922,13
DIVINÓPOLIS,103,1120,ESCOLA ESTADUAL  LUIZ DE MELO VIANA SOBRINHO,"RUA CAMPOS SALES, 270",PORTO VELHO,Convencional,-20.1499511,-44.8825101,2221,8
DIVINÓPOLIS,103,1139,ESCOLA ESTADUAL ENG. PEDRO MAGALHÃES,"RUA ENGENHEIRO BENJAMIM DE OLIVEIRA, S/N",ESPLANADA,Convencional,-20.1492025,-44.8900011,3148,10
